Commission Agent,Policy No,Premium transaction name,Policy Status,Applied Premium Date,Issued Date,Receive Policy date,Freelook,CUTOFF,Status,Premium Collected,FYC,RYC,Total Com
60011319,80018973,Single Premium Top-up         ,IF,2024-01-08,2017-12-27,2018-01-09,2198.0,20240115,5,2653000.0,0.0,27000.0,27000.0
60011370,80009012,Flex Prem Premium Collection  ,IF,2024-01-05,2017-01-13,2017-01-20,2552.0,20240115,5,1500000.0,0.0,15000.0,15000.0
60011382,80019038,Flex Prem Premium Collection  ,IF,2024-01-03,2017-12-27,2018-01-04,2203.0,20240115,5,1000000.0,0.0,10000.0,10000.0
60011529,80019464,Flex Prem Premium Collection  ,IF,2024-01-15,2018-01-23,2018-01-27,2180.0,20240115,5,3647000.0,0.0,36000.0,36000.0
60011582,80019490,Premium Collection            ,IF,2024-01-14,2018-01-16,2018-01-18,2189.0,20240115,5,7065000.0,0.0,141000.0,141000.0
60011617,80019398,Flex Prem Premium Collection  ,IF,2024-01-09,2018-01-11,2018-01-17,2190.0,20240115,5,150000.0,0.0,2000.0,2000.0
60011631,80019434,Flex Prem Premium Collection  ,IF,2024-01-15,2018-01-12,2018-01-21,2186.0,20240115,5,9615000.0,0.0,111000.0,111000.0
60011631,80019435,Flex Prem Premium Collection  ,IF,2024-01-15,2018-01-12,2018-01-21,2186.0,20240115,5,9807000.0,0.0,117000.0,117000.0
60011656,80019160,Flex Prem Premium Collection  ,IF,2024-01-05,2017-12-28,2018-01-05,2202.0,20240115,5,2300000.0,0.0,23000.0,23000.0
60011656,80034705,Flex Prem Premium Collection  ,IF,2024-01-05,2018-12-13,2018-12-17,1856.0,20240115,5,6282000.0,0.0,70000.0,70000.0
60011656,80034705,Single Premium Top-up         ,IF,2024-01-08,2018-12-13,2018-12-17,1856.0,20240115,5,2318000.0,0.0,23000.0,23000.0
60011736,80018025,Flex Prem Premium Collection  ,IF,2024-01-11,2017-12-08,2017-12-14,2224.0,20240115,5,8515000.0,0.0,90000.0,90000.0
60011736,80018025,Single Premium Top-up         ,IF,2024-01-12,2017-12-08,2017-12-14,2224.0,20240115,5,3896000.0,0.0,39000.0,39000.0
60011736,80036611,Flex Prem Premium Collection  ,IF,2024-01-11,2019-01-11,2019-01-15,1827.0,20240115,5,5206000.0,0.0,54000.0,54000.0
60011736,80036611,Single Premium Top-up         ,IF,2024-01-12,2019-01-11,2019-01-15,1827.0,20240115,5,2022000.0,0.0,20000.0,20000.0
60011862,80019329,Flex Prem Premium Collection  ,IF,2024-01-06,2018-01-03,2018-01-10,2197.0,20240115,5,8406000.0,0.0,88000.0,88000.0
60011898,80026696,Flex Prem Premium Collection  ,IF,2024-01-08,2018-07-25,2018-08-10,1985.0,20240115,5,2867000.0,0.0,29000.0,29000.0
60011905,80018168,Flex Prem Premium Collection  ,IF,2024-01-09,2017-12-28,2018-01-11,2196.0,20240115,5,7405000.0,0.0,74000.0,74000.0
60011905,80018168,Single Premium Top-up         ,IF,2024-01-11,2017-12-28,2018-01-11,2196.0,20240115,5,1451000.0,0.0,15000.0,15000.0
60011927,80019420,Flex Prem Premium Collection  ,IF,2024-01-12,2018-01-11,2018-01-15,2192.0,20240115,5,5882000.0,0.0,71000.0,71000.0
60011971,80009111,Flex Prem Premium Collection  ,IF,2024-01-09,2017-01-09,2017-01-19,2553.0,20240115,5,3434000.0,0.0,35000.0,35000.0
60011971,80009124,Flex Prem Premium Collection  ,IF,2024-01-08,2017-01-17,2017-01-22,2550.0,20240115,5,3735000.0,0.0,38000.0,38000.0
60011973,80019375,Flex Prem Premium Collection  ,IF,2024-01-11,2018-01-09,2018-01-11,2196.0,20240115,5,2748000.0,0.0,30000.0,30000.0
60011973,80025518,Flex Prem Premium Collection  ,IF,2024-01-11,2018-06-29,2018-07-08,2018.0,20240115,5,3277000.0,0.0,33000.0,33000.0
60011973,80036033,Flex Prem Premium Collection  ,IF,2024-01-11,2018-12-28,2019-01-05,1837.0,20240115,5,4578000.0,0.0,50000.0,50000.0
60011978,80018264,Flex Prem Premium Collection  ,IF,2024-01-03,2017-12-18,2018-01-02,2205.0,20240115,5,8631000.0,0.0,93000.0,93000.0
60011978,80018264,Single Premium Top-up         ,IF,2024-01-04,2017-12-18,2018-01-02,2205.0,20240115,5,1369000.0,0.0,14000.0,14000.0
60012001,80032490,Flex Prem Premium Collection  ,IF,2024-01-03,2018-11-01,2018-11-05,1898.0,20240115,5,1893000.0,0.0,19000.0,19000.0
60012001,80032490,Single Premium Top-up         ,IF,2024-01-04,2018-11-01,2018-11-05,1898.0,20240115,5,115000.0,0.0,1000.0,1000.0
60012011,80019458,Flex Prem Premium Collection  ,IF,2024-01-11,2018-01-15,2018-01-26,2181.0,20240115,5,5151000.0,0.0,60000.0,60000.0
60012011,80019458,Single Premium Top-up         ,IF,2024-01-15,2018-01-15,2018-01-26,2181.0,20240115,5,1193000.0,0.0,12000.0,12000.0
60012011,80019459,Flex Prem Premium Collection  ,IF,2024-01-11,2018-01-15,2018-01-26,2181.0,20240115,5,5575000.0,0.0,58000.0,58000.0
60012011,80019459,Single Premium Top-up         ,IF,2024-01-15,2018-01-15,2018-01-26,2181.0,20240115,5,1144000.0,0.0,11000.0,11000.0
60012011,80061396,Flex Prem Premium Collection  ,IF,2024-01-10,2020-07-30,2020-08-06,1258.0,20240115,5,4403000.0,0.0,264000.0,264000.0
60012093,80018567,Flex Prem Premium Collection  ,IF,2024-01-15,2017-12-22,2018-01-15,2192.0,20240115,5,9709000.0,0.0,111000.0,111000.0
60012093,80034967,Flex Prem Premium Collection  ,IF,2024-01-12,2018-12-19,2018-12-23,1850.0,20240115,5,8741000.0,0.0,97000.0,97000.0
60012093,80034967,Single Premium Top-up         ,IF,2024-01-15,2018-12-19,2018-12-23,1850.0,20240115,5,3493000.0,0.0,35000.0,35000.0
60012161,80000996,Premium Collection            ,IF,2024-01-11,2015-11-23,2015-12-03,2966.0,20240115,5,11819000.0,0.0,243000.0,243000.0
60012161,80001212,Premium Collection            ,IF,2024-01-10,2015-11-30,2015-12-04,2965.0,20240115,5,8351000.0,0.0,166000.0,166000.0
60012232,80019366,Flex Prem Premium Collection  ,IF,2024-01-05,2018-01-05,2018-01-09,2198.0,20240115,5,8635000.0,0.0,93000.0,93000.0
60012232,80019366,Single Premium Top-up         ,IF,2024-01-08,2018-01-05,2018-01-09,2198.0,20240115,5,3030000.0,0.0,30000.0,30000.0
60012251,80019467,Flex Prem Premium Collection  ,IF,2024-01-13,2018-01-15,2018-01-19,2188.0,20240115,5,150000.0,0.0,2000.0,2000.0
60012256,80016934,Flex Prem Premium Collection  ,IF,2024-01-05,2017-11-06,2017-11-09,2259.0,20240115,5,4426000.0,0.0,49000.0,49000.0
60012256,80018210,Flex Prem Premium Collection  ,IF,2024-01-08,2017-12-15,2018-01-03,2204.0,20240115,5,4000000.0,0.0,40000.0,40000.0
60012256,80018465,Flex Prem Premium Collection  ,IF,2024-01-08,2017-12-21,2017-12-28,2210.0,20240115,5,4001000.0,0.0,44000.0,44000.0
60012256,80018487,Flex Prem Premium Collection  ,IF,2024-01-08,2017-12-24,2017-12-28,2210.0,20240115,5,15347000.0,0.0,177000.0,177000.0
60012256,80019411,Flex Prem Premium Collection  ,IF,2024-01-11,2018-01-10,2018-01-16,2191.0,20240115,5,10190000.0,0.0,109000.0,109000.0
60012256,80068459,Flex Prem Premium Collection  ,IF,2024-01-04,2020-12-04,2020-12-09,1133.0,20240115,5,12004000.0,0.0,721000.0,721000.0
60012256,80071773,Flex Prem Premium Collection  ,IF,2024-01-12,2021-01-06,2021-01-14,1097.0,20240115,5,2616000.0,0.0,156000.0,156000.0
60012281,80019425,Flex Prem Premium Collection  ,IF,2024-01-11,2018-01-11,2018-01-16,2191.0,20240115,5,72000.0,0.0,1000.0,1000.0
60012281,80019426,Flex Prem Premium Collection  ,IF,2024-01-11,2018-01-11,2018-01-16,2191.0,20240115,5,88000.0,0.0,1000.0,1000.0
60012310,80021905,Flex Prem Premium Collection  ,IF,2024-01-09,2018-03-28,2018-04-05,2112.0,20240115,5,500000.0,0.0,5000.0,5000.0
60012310,80023046,Flex Prem Premium Collection  ,IF,2024-01-09,2018-04-26,2018-05-15,2072.0,20240115,5,474000.0,0.0,5000.0,5000.0
60012411,80055330,Flex Prem Premium Collection  ,IF,2024-01-04,2020-01-07,2020-01-15,1462.0,20240115,5,8961000.0,0.0,349000.0,349000.0
60012411,80055330,Single Premium Top-up         ,IF,2024-01-05,2020-01-07,2020-01-15,1462.0,20240115,5,3447000.0,0.0,69000.0,69000.0
60012548,80007444,Premium Collection            ,IF,2024-01-04,2016-11-29,2016-12-06,2597.0,20240115,5,12601000.0,0.0,258000.0,258000.0
60012548,80009127,Flex Prem Premium Collection  ,IF,2024-01-05,2017-01-12,2017-01-17,2555.0,20240115,5,4000000.0,0.0,40000.0,40000.0
60012548,80009216,Flex Prem Premium Collection  ,IF,2024-01-13,2017-01-13,2017-01-17,2555.0,20240115,5,3448000.0,0.0,34000.0,34000.0
60012548,80081314,Premium Collection            ,IF,2024-01-12,2021-05-18,2021-05-26,965.0,20240115,5,5013000.0,0.0,384000.0,384000.0
60012551,80036571,Flex Prem Premium Collection  ,IF,2024-01-09,2019-01-25,2019-02-14,1797.0,20240115,5,8430000.0,0.0,90000.0,90000.0
60012551,80036571,Single Premium Top-up         ,IF,2024-01-11,2019-01-25,2019-02-14,1797.0,20240115,5,2058000.0,0.0,21000.0,21000.0
60012932,80026285,Flex Prem Premium Collection  ,IF,2024-01-12,2018-07-18,2018-08-01,1994.0,20240115,5,4163000.0,0.0,42000.0,42000.0
60013081,80005059,Premium Collection            ,IF,2024-01-08,2016-08-29,2016-09-10,2684.0,20240115,5,3702000.0,0.0,75000.0,75000.0
60013167,80025924,Flex Prem Premium Collection  ,IF,2024-01-11,2018-06-29,2018-07-08,2018.0,20240115,5,4000000.0,0.0,40000.0,40000.0
60013167,80044093,Flex Prem Premium Collection  ,IF,2024-01-11,2019-05-27,2019-06-03,1688.0,20240115,5,2000000.0,0.0,80000.0,80000.0
60013338,80085911,Premium Collection            ,IF,2024-01-05,2021-06-30,2021-07-05,925.0,20240115,5,3113000.0,0.0,241000.0,241000.0
60013398,80011327,Flex Prem Premium Collection  ,IF,2024-01-11,2017-04-24,2017-05-03,2449.0,20240115,5,3421000.0,0.0,34000.0,34000.0
60013398,80017550,Flex Prem Premium Collection  ,IF,2024-01-08,2017-11-26,2017-11-30,2238.0,20240115,5,11071000.0,0.0,121000.0,121000.0
60013398,80017550,Single Premium Top-up         ,IF,2024-01-09,2017-11-26,2017-11-30,2238.0,20240115,5,3741000.0,0.0,37000.0,37000.0
60013398,80018738,Flex Prem Premium Collection  ,IF,2024-01-04,2017-12-25,2017-12-29,2209.0,20240115,5,1050000.0,0.0,11000.0,11000.0
60013447,80034877,Flex Prem Premium Collection  ,IF,2024-01-02,2018-12-18,2018-12-26,1847.0,20240115,5,11392000.0,0.0,118000.0,118000.0
60013447,80034877,Single Premium Top-up         ,IF,2024-01-03,2018-12-18,2018-12-26,1847.0,20240115,5,608000.0,0.0,6000.0,6000.0
60013447,80034907,Flex Prem Premium Collection  ,IF,2024-01-03,2018-12-18,2018-12-28,1845.0,20240115,5,5138000.0,0.0,54000.0,54000.0
60013447,80034907,Single Premium Top-up         ,IF,2024-01-04,2018-12-18,2018-12-28,1845.0,20240115,5,862000.0,0.0,9000.0,9000.0
60013447,80034923,Flex Prem Premium Collection  ,IF,2024-01-03,2018-12-18,2018-12-28,1845.0,20240115,5,5354000.0,0.0,63000.0,63000.0
60013447,80034923,Single Premium Top-up         ,IF,2024-01-04,2018-12-18,2018-12-28,1845.0,20240115,5,646000.0,0.0,6000.0,6000.0
60013855,80046463,Flex Prem Premium Collection  ,IF,2024-01-09,2019-07-08,2019-07-12,1649.0,20240115,5,4900000.0,0.0,201000.0,201000.0
60013855,80046463,Single Premium Top-up         ,IF,2024-01-11,2019-07-08,2019-07-12,1649.0,20240115,5,1564000.0,0.0,31000.0,31000.0
60013928,80023778,Single Premium Top-up         ,IF,2024-01-02,2018-05-23,2018-05-31,2056.0,20240115,5,962000.0,0.0,10000.0,10000.0
60014027,80032621,Flex Prem Premium Collection  ,IF,2024-01-08,2018-11-12,2018-11-18,1885.0,20240115,5,5769000.0,0.0,58000.0,58000.0
60014027,80032621,Single Premium Top-up         ,IF,2024-01-11,2018-11-12,2018-11-18,1885.0,20240115,5,3675000.0,0.0,37000.0,37000.0
60014027,80071869,Flex Prem Premium Collection  ,IF,2024-01-11,2021-01-11,2021-01-15,1096.0,20240115,5,4260000.0,0.0,256000.0,256000.0
60014027,80088778,Premium Collection            ,IF,2024-01-15,2021-07-31,2021-08-03,896.0,20240115,5,6180000.0,0.0,398000.0,398000.0
60014049,80024647,Flex Prem Premium Collection  ,IF,2024-01-15,2018-06-13,2018-06-20,2036.0,20240115,5,500000.0,0.0,5000.0,5000.0
60014118,80024905,Flex Prem Premium Collection  ,IF,2024-01-09,2018-06-21,2018-06-27,2029.0,20240115,5,1000000.0,0.0,10000.0,10000.0
60014232,80023584,Flex Prem Premium Collection  ,IF,2024-01-15,2018-05-21,2018-05-25,2062.0,20240115,5,4484000.0,0.0,49000.0,49000.0
60014232,80026926,Flex Prem Premium Collection  ,IF,2024-01-15,2018-07-26,2018-08-04,1991.0,20240115,5,3162000.0,0.0,32000.0,32000.0
60014401,80018069,Flex Prem Premium Collection  ,IF,2024-01-09,2017-12-08,2017-12-17,2221.0,20240115,5,5925000.0,0.0,70000.0,70000.0
60014401,80018069,Single Premium Top-up         ,IF,2024-01-11,2017-12-08,2017-12-17,2221.0,20240115,5,1855000.0,0.0,19000.0,19000.0
60014401,80018083,Flex Prem Premium Collection  ,IF,2024-01-09,2017-12-11,2017-12-17,2221.0,20240115,5,8282000.0,0.0,88000.0,88000.0
60014401,80018083,Single Premium Top-up         ,IF,2024-01-11,2017-12-11,2017-12-17,2221.0,20240115,5,2660000.0,0.0,27000.0,27000.0
60014401,80019281,Flex Prem Premium Collection  ,IF,2024-01-15,2017-12-29,2018-01-12,2195.0,20240115,5,5748000.0,0.0,65000.0,65000.0
60014424,80131929,Premium Collection            ,IF,2024-01-12,2023-01-18,2023-02-08,342.0,20240115,5,33018000.0,0.0,3178000.0,3178000.0
60014465,80032571,Flex Prem Premium Collection  ,IF,2024-01-09,2018-11-08,2018-11-13,1890.0,20240115,5,1000000.0,0.0,19000.0,19000.0
60014465,80032591,Flex Prem Premium Collection  ,IF,2024-01-09,2018-11-09,2018-11-13,1890.0,20240115,5,1000000.0,0.0,13000.0,13000.0
60014474,80026705,Flex Prem Premium Collection  ,IF,2024-01-11,2018-07-25,2018-08-03,1992.0,20240115,5,2485000.0,0.0,25000.0,25000.0
60014534,80036548,Flex Prem Premium Collection  ,IF,2024-01-07,2019-01-08,2019-01-20,1822.0,20240115,5,12381000.0,0.0,143000.0,143000.0
60014557,80026177,Flex Prem Premium Collection  ,IF,2024-01-08,2018-07-11,2018-07-23,2003.0,20240115,5,1411000.0,0.0,14000.0,14000.0
60014569,80068586,Flex Prem Premium Collection  ,IF,2024-01-05,2020-12-09,2020-12-22,1120.0,20240115,5,5002000.0,0.0,300000.0,300000.0
60014571,80055490,Flex Prem Premium Collection  ,IF,2024-01-09,2020-02-05,2020-02-11,1435.0,20240115,5,13364000.0,0.0,535000.0,535000.0
60014571,80055490,Single Premium Top-up         ,IF,2024-01-11,2020-02-05,2020-02-11,1435.0,20240115,5,1682000.0,0.0,34000.0,34000.0
60014571,80125084,Premium Collection            ,IF,2024-01-10,2022-11-14,2022-11-23,419.0,20240115,5,16234000.0,0.0,1628000.0,1628000.0
60014571,80125264,Premium Collection            ,IF,2024-01-05,2022-11-29,2022-12-05,407.0,20240115,5,20291000.0,0.0,1954000.0,1954000.0
60014571,80127455,Premium Collection            ,IF,2024-01-05,2022-12-02,2022-12-08,404.0,20240115,5,15312000.0,0.0,1516000.0,1516000.0
60014571,80131498,Premium Collection            ,IF,2024-01-08,2023-02-20,2023-02-24,326.0,20240115,5,15186000.0,0.0,1440000.0,1440000.0
60014617,80059311,Flex Prem Premium Collection  ,IF,2024-01-05,2020-06-04,2020-07-28,1267.0,20240115,5,3650000.0,0.0,216000.0,216000.0
60014617,80059311,Single Premium Top-up         ,IF,2024-01-08,2020-06-04,2020-07-28,1267.0,20240115,5,2351000.0,0.0,71000.0,71000.0
60014617,80059316,Flex Prem Premium Collection  ,IF,2024-01-05,2020-06-25,2020-07-28,1267.0,20240115,5,3910000.0,0.0,244000.0,244000.0
60014617,80059316,Single Premium Top-up         ,IF,2024-01-08,2020-06-25,2020-07-28,1267.0,20240115,5,2091000.0,0.0,63000.0,63000.0
60014692,80036249,Flex Prem Premium Collection  ,IF,2024-01-11,2018-12-28,2019-01-08,1834.0,20240115,5,3000000.0,0.0,33000.0,33000.0
60014709,80036162,Flex Prem Premium Collection  ,IF,2024-01-11,2018-12-28,2019-01-08,1834.0,20240115,5,3000000.0,0.0,33000.0,33000.0
60014728,80033504,Flex Prem Premium Collection  ,IF,2024-01-05,2018-11-30,2018-12-06,1867.0,20240115,5,9653000.0,0.0,97000.0,97000.0
60014728,80033504,Single Premium Top-up         ,IF,2024-01-08,2018-11-30,2018-12-06,1867.0,20240115,5,1212000.0,0.0,12000.0,12000.0
60014768,80032936,Flex Prem Premium Collection  ,IF,2024-01-11,2018-11-19,2018-11-23,1880.0,20240115,5,2000000.0,0.0,26000.0,26000.0
60014768,80036782,Flex Prem Premium Collection  ,IF,2024-01-15,2019-01-16,2019-01-20,1822.0,20240115,5,16212000.0,0.0,162000.0,162000.0
60014768,80055630,Flex Prem Premium Collection  ,IF,2024-01-13,2020-01-15,2020-01-23,1454.0,20240115,5,4426000.0,0.0,177000.0,177000.0
60014768,80060319,Flex Prem Premium Collection  ,IF,2024-01-03,2020-06-29,2020-07-06,1289.0,20240115,5,2500000.0,0.0,175000.0,175000.0
60014768,80061560,Flex Prem Premium Collection  ,IF,2024-01-11,2020-07-31,2020-08-06,1258.0,20240115,5,6378000.0,0.0,383000.0,383000.0
60014768,80129338,Premium Collection            ,IF,2024-01-11,2022-12-26,2022-12-30,382.0,20240115,5,8993000.0,0.0,770000.0,770000.0
60014831,80101715,Premium Collection            ,IF,2024-01-12,2022-01-11,2022-01-27,719.0,20240115,5,13822000.0,0.0,1043000.0,1043000.0
60014843,80101995,Premium Collection            ,IF,2024-01-05,2022-01-18,2022-02-12,703.0,20240115,5,14220000.0,0.0,1084000.0,1084000.0
60014887,80049672,Flex Prem Premium Collection  ,IF,2024-01-15,2019-09-17,2019-09-26,1573.0,20240115,5,12276000.0,0.0,491000.0,491000.0
60014908,80101505,Premium Collection            ,IF,2024-01-04,2022-02-28,2022-03-11,676.0,20240115,5,15152000.0,0.0,1132000.0,1132000.0
60014946,80036720,Flex Prem Premium Collection  ,IF,2024-01-15,2019-01-15,2019-01-17,1825.0,20240115,5,4865000.0,0.0,67000.0,67000.0
60014977,80008252,Flex Prem Premium Collection  ,IF,2024-01-02,2016-12-23,2017-01-01,2571.0,20240115,5,2576000.0,0.0,26000.0,26000.0
60014977,80008252,Full Contract Reversal        ,IF,2024-01-02,2016-12-23,2017-01-01,2571.0,20240115,5,-2424000.0,0.0,-24000.0,-24000.0
60014977,80008252,Single Premium Top-up         ,IF,2024-01-02,2016-12-23,2017-01-01,2571.0,20240115,5,2424000.0,0.0,24000.0,24000.0
60014977,80008326,Flex Prem Premium Collection  ,IF,2024-01-02,2016-12-26,2017-01-01,2571.0,20240115,5,2941000.0,0.0,29000.0,29000.0
60014977,80008326,Full Contract Reversal        ,IF,2024-01-02,2016-12-26,2017-01-01,2571.0,20240115,5,-3119000.0,0.0,-31000.0,-31000.0
60014977,80008326,Single Premium Top-up         ,IF,2024-01-02,2016-12-26,2017-01-01,2571.0,20240115,5,3119000.0,0.0,31000.0,31000.0
60014977,80009096,Flex Prem Premium Collection  ,IF,2024-01-05,2017-01-06,2017-01-14,2558.0,20240115,5,4167000.0,0.0,42000.0,42000.0
60014977,80009096,Single Premium Top-up         ,IF,2024-01-08,2017-01-06,2017-01-14,2558.0,20240115,5,2125000.0,0.0,21000.0,21000.0
60014977,80023431,Flex Prem Premium Collection  ,IF,2024-01-02,2018-05-17,2018-05-21,2066.0,20240115,5,2539000.0,0.0,30000.0,30000.0
60014977,80023431,Single Premium Top-up         ,IF,2024-01-03,2018-05-17,2018-05-21,2066.0,20240115,5,3880000.0,0.0,39000.0,39000.0
60014977,80034411,Flex Prem Premium Collection  ,IF,2024-01-02,2018-12-03,2018-12-07,1866.0,20240115,5,6631000.0,0.0,66000.0,66000.0
60014977,80034411,Single Premium Top-up         ,IF,2024-01-03,2018-12-03,2018-12-07,1866.0,20240115,5,136000.0,0.0,1000.0,1000.0
60014977,80036408,Flex Prem Premium Collection  ,IF,2024-01-08,2018-12-29,2019-01-04,1838.0,20240115,5,8790000.0,0.0,92000.0,92000.0
60014977,80132003,Premium Collection            ,IF,2024-01-09,2023-02-02,2023-02-07,343.0,20240115,5,6336000.0,0.0,586000.0,586000.0
60015030,80099435,Premium Collection            ,IF,2024-01-15,2021-12-20,2021-12-24,753.0,20240115,5,7529000.0,0.0,705000.0,705000.0
60015191,80034594,Flex Prem Premium Collection  ,IF,2024-01-11,2018-12-10,2018-12-14,1859.0,20240115,5,11287000.0,0.0,142000.0,142000.0
60015228,80013135,Flex Prem Premium Collection  ,IF,2024-01-12,2017-06-27,2017-07-07,2384.0,20240115,5,2355000.0,0.0,24000.0,24000.0
60015228,80013135,Single Premium Top-up         ,IF,2024-01-15,2017-06-27,2017-07-07,2384.0,20240115,5,2096000.0,0.0,21000.0,21000.0
60015249,80055808,Flex Prem Premium Collection  ,IF,2024-01-14,2020-01-16,2020-01-20,1457.0,20240115,5,15288000.0,0.0,612000.0,612000.0
60015249,80062345,Flex Prem Premium Collection  ,IF,2024-01-11,2020-08-28,2020-09-08,1225.0,20240115,5,1000000.0,0.0,61000.0,61000.0
60015378,80096223,Premium Collection            ,IF,2024-01-03,2021-11-18,2021-11-28,779.0,20240115,5,13767000.0,0.0,961000.0,961000.0
60015381,80036096,Flex Prem Premium Collection  ,IF,2024-01-02,2018-12-26,2019-01-04,1838.0,20240115,5,14800000.0,0.0,171000.0,171000.0
60015381,80036096,Single Premium Top-up         ,IF,2024-01-03,2018-12-26,2019-01-04,1838.0,20240115,5,2885000.0,0.0,29000.0,29000.0
60015399,80036615,Flex Prem Premium Collection  ,IF,2024-01-09,2019-01-10,2019-01-22,1820.0,20240115,5,6662000.0,0.0,67000.0,67000.0
60015399,80036615,Single Premium Top-up         ,IF,2024-01-11,2019-01-10,2019-01-22,1820.0,20240115,5,1339000.0,0.0,13000.0,13000.0
60015441,80026695,Flex Prem Premium Collection  ,IF,2024-01-11,2018-07-25,2018-08-06,1989.0,20240115,5,2008000.0,0.0,20000.0,20000.0
60015441,80026695,Single Premium Top-up         ,IF,2024-01-12,2018-07-25,2018-08-06,1989.0,20240115,5,168000.0,0.0,2000.0,2000.0
60015441,80043097,Flex Prem Premium Collection  ,IF,2024-01-09,2019-05-15,2019-05-21,1701.0,20240115,5,3275000.0,0.0,126000.0,126000.0
60015441,80043097,Single Premium Top-up         ,IF,2024-01-11,2019-05-15,2019-05-21,1701.0,20240115,5,121000.0,0.0,2000.0,2000.0
60015441,80055866,Flex Prem Premium Collection  ,IF,2024-01-15,2020-02-03,2020-02-08,1438.0,20240115,5,9340000.0,0.0,369000.0,369000.0
60015441,80068515,Flex Prem Premium Collection  ,IF,2024-01-05,2020-12-09,2020-12-12,1130.0,20240115,5,3336000.0,0.0,200000.0,200000.0
