,Commission Agent,Policy No,Premium transaction name,Policy Status,Applied Premium Date,CheckTer,Issued Date,Receive Policy date,Freelook,CUTOFF,Premium Collected,FYC,RYC,Status
189,60005648,80009051,Single Premium Top-up         ,IF,2024-01-12,,2017-01-04,2017-01-09,2574.0,20240126,1146000.0,0.0,11000.0,5
190,60005705,80004131,Premium Collection            ,IF,2024-01-12,,2016-07-13,2016-07-15,2741.0,20240115,5490000.0,0.0,111000.0,5
191,60005705,80004131,Premium Collection            ,IF,2024-01-12,,2016-07-13,2016-07-15,2752.0,20240126,5490000.0,0.0,111000.0,5
192,60005713,80009951,Premium Collection            ,IF,2024-01-22,,2017-02-24,2017-03-03,2521.0,20240126,673000.0,0.0,14000.0,5
193,60005760,80009550,Premium Collection            ,IF,2024-01-19,,2017-01-19,2017-02-03,2549.0,20240126,5262000.0,0.0,105000.0,5
194,60005760,80034159,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-11-28,2018-12-08,1876.0,20240126,2000000.0,0.0,20000.0,5
195,60005858,80007148,Flex Prem Premium Collection  ,IF,2024-01-16,,2016-11-15,2016-11-22,2622.0,20240126,8918000.0,0.0,89000.0,5
196,60005858,80007148,Single Premium Top-up         ,IF,2024-01-17,,2016-11-15,2016-11-22,2622.0,20240126,3125000.0,0.0,31000.0,5
197,60005897,80003607,Premium Collection            ,IF,2024-01-05,,2016-06-27,2016-06-29,2757.0,20240115,4447000.0,0.0,91000.0,5
198,60005897,80003607,Premium Collection            ,IF,2024-01-05,,2016-06-27,2016-06-29,2768.0,20240126,4447000.0,0.0,91000.0,5
199,60005897,80007158,Premium Collection            ,IF,2024-01-11,,2016-11-15,2016-11-19,2614.0,20240115,8177000.0,0.0,163000.0,5
200,60005897,80007158,Premium Collection            ,IF,2024-01-11,,2016-11-15,2016-11-19,2625.0,20240126,8177000.0,0.0,163000.0,5
201,60005897,80009118,Flex Prem Premium Collection  ,IF,2024-01-11,,2017-01-10,2017-01-16,2556.0,20240115,8734000.0,0.0,95000.0,5
202,60005897,80009118,Flex Prem Premium Collection  ,IF,2024-01-11,,2017-01-10,2017-01-16,2567.0,20240126,8734000.0,0.0,95000.0,5
203,60005897,80101750,Premium Collection            ,IF,2024-01-11,,2022-01-12,2022-01-17,729.0,20240115,6734000.0,0.0,487000.0,5
204,60005897,80101750,Premium Collection            ,IF,2024-01-11,,2022-01-12,2022-01-17,740.0,20240126,6734000.0,0.0,487000.0,5
205,60005947,80008845,Flex Prem Premium Collection  ,IF,2024-01-11,,2016-12-29,2017-01-04,2568.0,20240115,2519000.0,0.0,25000.0,5
206,60005947,80008845,Flex Prem Premium Collection  ,IF,2024-01-11,,2016-12-29,2017-01-04,2579.0,20240126,2519000.0,0.0,25000.0,5
207,60005947,80013506,Flex Prem Premium Collection  ,IF,2024-01-04,,2017-07-24,2017-07-31,2360.0,20240115,2925000.0,0.0,29000.0,5
208,60005947,80013506,Flex Prem Premium Collection  ,IF,2024-01-04,,2017-07-24,2017-07-31,2371.0,20240126,2925000.0,0.0,29000.0,5
209,60005947,80013506,Single Premium Top-up         ,IF,2024-01-11,,2017-07-24,2017-07-31,2360.0,20240115,3071000.0,0.0,31000.0,5
210,60005947,80013506,Single Premium Top-up         ,IF,2024-01-11,,2017-07-24,2017-07-31,2371.0,20240126,3071000.0,0.0,31000.0,5
211,60006251,80008351,Premium Collection            ,IF,2024-01-05,,2016-12-26,2016-12-31,2572.0,20240115,7432000.0,0.0,149000.0,5
212,60006251,80008351,Premium Collection            ,IF,2024-01-05,,2016-12-26,2016-12-31,2583.0,20240126,7432000.0,0.0,149000.0,5
213,60006251,80009238,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-01-17,2017-01-24,2548.0,20240115,8085000.0,0.0,87000.0,5
214,60006251,80009238,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-01-17,2017-01-24,2559.0,20240126,8085000.0,0.0,87000.0,5
215,60006251,80009238,Single Premium Top-up         ,IF,2024-01-15,,2017-01-17,2017-01-24,2548.0,20240115,1353000.0,0.0,14000.0,5
216,60006251,80009238,Single Premium Top-up         ,IF,2024-01-15,,2017-01-17,2017-01-24,2559.0,20240126,1353000.0,0.0,14000.0,5
217,60006251,80009264,Premium Collection            ,IF,2024-01-13,,2017-01-16,2017-01-19,2553.0,20240115,8559000.0,0.0,172000.0,5
218,60006251,80009264,Premium Collection            ,IF,2024-01-13,,2017-01-16,2017-01-19,2564.0,20240126,8559000.0,0.0,172000.0,5
219,60006251,80011766,Flex Prem Premium Collection  ,IF,2024-01-08,,2017-05-31,2017-06-02,2419.0,20240115,1839000.0,0.0,18000.0,5
220,60006251,80011766,Flex Prem Premium Collection  ,IF,2024-01-08,,2017-05-31,2017-06-02,2430.0,20240126,1839000.0,0.0,18000.0,5
221,60006251,80100851,Premium Collection            ,IF,2024-01-25,,2021-12-30,2022-01-10,747.0,20240126,16109000.0,0.0,1218000.0,5
222,60006447,80009099,Flex Prem Premium Collection  ,IF,2024-01-19,,2017-01-18,2017-01-21,2562.0,20240126,3652000.0,0.0,37000.0,5
223,60006559,80018632,Flex Prem Premium Collection  ,IF,2024-01-11,,2017-12-23,2017-12-26,2212.0,20240115,8502000.0,0.0,91000.0,5
224,60006559,80018632,Flex Prem Premium Collection  ,IF,2024-01-11,,2017-12-23,2017-12-26,2223.0,20240126,8502000.0,0.0,91000.0,5
225,60006560,80009451,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-01-19,2017-01-23,2560.0,20240126,9010000.0,0.0,90000.0,5
226,60006562,80009517,Flex Prem Premium Collection  ,IF,2024-01-19,,2017-01-19,2017-01-23,2560.0,20240126,8663000.0,0.0,90000.0,5
227,60006562,80009517,Single Premium Top-up         ,IF,2024-01-22,,2017-01-19,2017-01-23,2560.0,20240126,2110000.0,0.0,21000.0,5
228,60006569,80071250,Flex Prem Premium Collection  ,IF,2024-01-19,,2020-12-31,2021-01-07,1115.0,20240126,5000000.0,0.0,300000.0,5
229,60006589,80009450,Flex Prem Premium Collection  ,IF,2024-01-26,,2017-01-19,2017-01-24,2559.0,20240126,8532000.0,0.0,85000.0,5
230,60006667,80009385,Premium Collection            ,IF,2024-01-17,,2017-01-19,2017-02-02,2550.0,20240126,6386000.0,0.0,131000.0,5
231,60006668,80009590,Premium Collection            ,IF,2024-01-22,,2017-01-23,2017-02-03,2549.0,20240126,12307000.0,0.0,257000.0,5
232,60006669,80009449,Premium Collection            ,IF,2024-01-18,,2017-01-20,2017-01-24,2559.0,20240126,15695000.0,0.0,322000.0,5
233,60006672,80009460,Premium Collection            ,IF,2024-01-18,,2017-01-19,2017-01-24,2559.0,20240126,7488000.0,0.0,150000.0,5
234,60006677,80072145,Flex Prem Premium Collection  ,IF,2024-01-19,,2021-01-21,2021-01-29,1093.0,20240126,500000.0,0.0,30000.0,5
235,60006677,80103616,Premium Collection            ,IF,2024-01-24,,2022-02-17,2022-02-25,701.0,20240126,15071000.0,0.0,1083000.0,5
236,60006707,80008345,Flex Prem Premium Collection  ,IF,2024-01-26,,2016-12-26,2017-01-04,2579.0,20240126,5212000.0,0.0,54000.0,5
237,60006707,80009115,Flex Prem Premium Collection  ,IF,2024-01-25,,2017-01-11,2017-01-19,2564.0,20240126,6868000.0,0.0,69000.0,5
238,60006707,80009116,Premium Collection            ,IF,2024-01-25,,2017-01-11,2017-01-19,2564.0,20240126,6664000.0,0.0,137000.0,5
239,60006707,80009610,Premium Collection            ,IF,2024-01-19,,2017-01-20,2017-02-02,2550.0,20240126,11514000.0,0.0,230000.0,5
240,60006707,80009627,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-01-20,2017-01-26,2557.0,20240126,5435000.0,0.0,54000.0,5
241,60006707,80026551,Flex Prem Premium Collection  ,IF,2024-01-22,,2018-07-23,2018-07-27,2010.0,20240126,9164000.0,0.0,92000.0,5
242,60006743,80009537,Flex Prem Premium Collection  ,IF,2024-01-19,,2017-01-20,2017-01-25,2558.0,20240126,4582000.0,0.0,46000.0,5
243,60006786,80132091,Premium Collection            ,IF,2024-01-15,,2023-01-17,2023-01-31,350.0,20240115,10223000.0,0.0,971000.0,5
244,60006786,80132091,Premium Collection            ,IF,2024-01-15,,2023-01-17,2023-01-31,361.0,20240126,10223000.0,0.0,971000.0,5
245,60006887,80008428,Premium Collection            ,IF,2024-01-18,,2016-12-26,2017-01-03,2580.0,20240126,10290000.0,0.0,207000.0,5
246,60006894,80009243,Premium Collection            ,IF,2024-01-14,,2017-01-16,2017-01-19,2553.0,20240115,5699000.0,0.0,114000.0,5
247,60006894,80009243,Premium Collection            ,IF,2024-01-14,,2017-01-16,2017-01-19,2564.0,20240126,5699000.0,0.0,114000.0,5
248,60006894,80037117,Flex Prem Premium Collection  ,IF,2024-01-21,,2019-01-22,2019-01-25,1828.0,20240126,5183000.0,0.0,52000.0,5
249,60006894,80037420,Flex Prem Premium Collection  ,IF,2024-01-23,,2019-01-25,2019-01-30,1823.0,20240126,8613000.0,0.0,86000.0,5
250,60006894,80037420,Single Premium Top-up         ,IF,2024-01-24,,2019-01-25,2019-01-30,1823.0,20240126,829000.0,0.0,8000.0,5
251,60006894,80071909,Flex Prem Premium Collection  ,IF,2024-01-26,,2021-01-12,2021-01-15,1107.0,20240126,12560000.0,0.0,754000.0,5
252,60006894,80079661,Premium Collection            ,IF,2024-01-25,,2021-04-26,2021-05-04,998.0,20240126,2964000.0,0.0,225000.0,5
253,60006894,80101529,Premium Collection            ,IF,2024-01-05,,2022-01-05,2022-01-10,736.0,20240115,18658000.0,0.0,1362000.0,5
254,60006894,80101529,Premium Collection            ,IF,2024-01-05,,2022-01-05,2022-01-10,747.0,20240126,18658000.0,0.0,1362000.0,5
255,60006894,80125481,Premium Collection            ,IF,2024-01-17,,2022-11-18,2022-11-22,431.0,20240126,5082000.0,0.0,479000.0,5
256,60006911,80099083,Premium Collection            ,IF,2024-01-19,,2021-12-14,2021-12-20,768.0,20240126,4043000.0,0.0,326000.0,5
257,60006914,80009153,Premium Collection            ,IF,2024-01-10,,2017-01-12,2017-01-16,2556.0,20240115,6628000.0,0.0,133000.0,5
258,60006914,80009153,Premium Collection            ,IF,2024-01-10,,2017-01-12,2017-01-16,2567.0,20240126,6628000.0,0.0,133000.0,5
259,60006915,80009655,Premium Collection            ,IF,2024-01-23,,2017-01-23,2017-02-13,2539.0,20240126,9635000.0,0.0,192000.0,5
260,60006926,80009093,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-01-06,2017-01-10,2562.0,20240115,5519000.0,0.0,58000.0,5
261,60006926,80009093,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-01-06,2017-01-10,2573.0,20240126,5519000.0,0.0,58000.0,5
262,60006926,80019390,Flex Prem Premium Collection  ,IF,2024-01-08,,2018-01-11,2018-01-16,2191.0,20240115,4390000.0,0.0,46000.0,5
263,60006926,80019390,Flex Prem Premium Collection  ,IF,2024-01-08,,2018-01-11,2018-01-16,2202.0,20240126,4390000.0,0.0,46000.0,5
264,60007095,80008578,Flex Prem Premium Collection  ,IF,2024-01-15,,2016-12-28,2017-01-03,2569.0,20240115,8258000.0,0.0,86000.0,5
265,60007095,80008578,Flex Prem Premium Collection  ,IF,2024-01-15,,2016-12-28,2017-01-03,2580.0,20240126,8258000.0,0.0,86000.0,5
266,60007095,80008578,Single Premium Top-up         ,IF,2024-01-16,,2016-12-28,2017-01-03,2580.0,20240126,152000.0,0.0,2000.0,5
267,60007095,80009420,Flex Prem Premium Collection  ,IF,2024-01-19,,2017-01-18,2017-01-23,2560.0,20240126,8000000.0,0.0,85000.0,5
268,60007148,80007929,Flex Prem Premium Collection  ,IF,2024-01-17,,2016-12-08,2016-12-12,2602.0,20240126,8334000.0,0.0,83000.0,5
269,60007165,80009114,Premium Collection            ,IF,2024-01-11,,2017-01-09,2017-01-16,2556.0,20240115,5378000.0,0.0,111000.0,5
270,60007165,80009114,Premium Collection            ,IF,2024-01-11,,2017-01-09,2017-01-16,2567.0,20240126,5378000.0,0.0,111000.0,5
271,60007327,80009293,Flex Prem Premium Collection  ,IF,2024-01-17,,2017-01-17,2017-01-24,2559.0,20240126,6077000.0,0.0,64000.0,5
272,60007492,80009604,Flex Prem Premium Collection  ,IF,2024-01-19,,2017-01-20,2017-01-27,2556.0,20240126,5483000.0,0.0,57000.0,5
273,60007492,80009604,Single Premium Top-up         ,IF,2024-01-22,,2017-01-20,2017-01-27,2556.0,20240126,1175000.0,0.0,12000.0,5
274,60007492,80055293,Single Premium Top-up         ,IF,2024-01-02,,2020-01-03,2020-01-10,1467.0,20240115,4806000.0,0.0,96000.0,5
275,60007492,80055293,Single Premium Top-up         ,IF,2024-01-02,,2020-01-03,2020-01-10,1478.0,20240126,4806000.0,0.0,96000.0,5
276,60007528,80009314,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-01-19,2017-02-03,2549.0,20240126,21055000.0,0.0,211000.0,5
277,60007528,80009318,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-01-17,2017-01-31,2552.0,20240126,10600000.0,0.0,106000.0,5
278,60007528,80009323,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-01-17,2017-01-31,2552.0,20240126,5680000.0,0.0,57000.0,5
279,60007595,80009112,Premium Collection            ,IF,2024-01-11,,2017-01-19,2017-01-24,2548.0,20240115,8456000.0,0.0,169000.0,5
280,60007595,80009112,Premium Collection            ,IF,2024-01-11,,2017-01-19,2017-01-24,2559.0,20240126,8456000.0,0.0,169000.0,5
281,60007690,80009360,Premium Collection            ,IF,2024-01-23,,2017-01-18,2017-01-24,2559.0,20240126,7262000.0,0.0,145000.0,5
282,60007702,80009267,Premium Collection            ,IF,2024-01-05,,2017-01-17,2017-01-19,2553.0,20240115,936000.0,0.0,19000.0,5
283,60007702,80009267,Premium Collection            ,IF,2024-01-05,,2017-01-17,2017-01-19,2564.0,20240126,936000.0,0.0,19000.0,5
284,60007710,80009194,Flex Prem Premium Collection  ,IF,2024-01-15,,2017-01-13,2017-01-23,2549.0,20240115,7237000.0,0.0,75000.0,5
285,60007710,80009194,Flex Prem Premium Collection  ,IF,2024-01-15,,2017-01-13,2017-01-23,2560.0,20240126,7237000.0,0.0,75000.0,5
286,60007710,80009194,Single Premium Top-up         ,IF,2024-01-16,,2017-01-13,2017-01-23,2560.0,20240126,5297000.0,0.0,53000.0,5
287,60007710,80012599,Flex Prem Premium Collection  ,IF,2024-01-05,,2017-06-20,2017-06-24,2397.0,20240115,2080000.0,0.0,22000.0,5
288,60007710,80012599,Flex Prem Premium Collection  ,IF,2024-01-05,,2017-06-20,2017-06-24,2408.0,20240126,2080000.0,0.0,22000.0,5
289,60007717,80009187,Flex Prem Premium Collection  ,IF,2024-01-15,,2017-01-12,2017-01-23,2549.0,20240115,11019000.0,0.0,110000.0,5
290,60007717,80009187,Flex Prem Premium Collection  ,IF,2024-01-15,,2017-01-12,2017-01-23,2560.0,20240126,11019000.0,0.0,110000.0,5
291,60007717,80009187,Flex Prem Premium Collection  ,IF,2024-01-17,,2017-01-12,2017-01-23,2560.0,20240126,700000.0,0.0,7000.0,5
292,60007717,80009187,Flex Prem Premium Collection  ,IF,2024-01-22,,2017-01-12,2017-01-23,2560.0,20240126,300000.0,0.0,3000.0,5
293,60007717,80009204,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-01-13,2017-01-23,2549.0,20240115,8712000.0,0.0,90000.0,5
294,60007717,80009204,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-01-13,2017-01-23,2560.0,20240126,8712000.0,0.0,90000.0,5
295,60007717,80009210,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-01-13,2017-01-23,2549.0,20240115,7494000.0,0.0,80000.0,5
296,60007717,80009210,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-01-13,2017-01-23,2560.0,20240126,7494000.0,0.0,80000.0,5
297,60007717,80009210,Single Premium Top-up         ,IF,2024-01-15,,2017-01-13,2017-01-23,2549.0,20240115,187000.0,0.0,2000.0,5
298,60007717,80009210,Single Premium Top-up         ,IF,2024-01-15,,2017-01-13,2017-01-23,2560.0,20240126,187000.0,0.0,2000.0,5
299,60007717,80055843,Flex Prem Premium Collection  ,IF,2024-01-17,,2020-02-05,2020-02-11,1446.0,20240126,10845000.0,0.0,432000.0,5
300,60007834,80012542,Flex Prem Premium Collection  ,IF,2024-01-03,,2017-06-16,2017-06-21,2400.0,20240115,5219000.0,0.0,52000.0,5
301,60007834,80012542,Flex Prem Premium Collection  ,IF,2024-01-03,,2017-06-16,2017-06-21,2411.0,20240126,5219000.0,0.0,52000.0,5
302,60007834,80013122,Single Premium Top-up         ,IF,2024-01-09,,2017-06-27,2017-07-02,2389.0,20240115,2405000.0,0.0,24000.0,5
303,60007834,80013122,Single Premium Top-up         ,IF,2024-01-09,,2017-06-27,2017-07-02,2400.0,20240126,2405000.0,0.0,24000.0,5
304,60007847,80009643,Flex Prem Premium Collection  ,IF,2024-01-19,,2017-01-23,2017-01-25,2558.0,20240126,1295000.0,0.0,13000.0,5
305,60008144,80011525,Flex Prem Premium Collection  ,IF,2024-01-25,,2017-04-26,2017-05-05,2458.0,20240126,460000.0,0.0,9000.0,5
306,60008144,80011525,Single Premium Top-up         ,IF,2024-01-26,,2017-04-26,2017-05-05,2458.0,20240126,160000.0,0.0,2000.0,5
307,60008144,80013433,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-07-17,2017-07-28,2363.0,20240115,1284000.0,0.0,13000.0,5
308,60008144,80013433,Flex Prem Premium Collection  ,IF,2024-01-12,,2017-07-17,2017-07-28,2374.0,20240126,1284000.0,0.0,13000.0,5
309,60008144,80013433,Flex Prem Premium Collection  ,IF,2024-01-14,,2017-07-17,2017-07-28,2363.0,20240115,731000.0,0.0,14000.0,5
310,60008144,80013433,Flex Prem Premium Collection  ,IF,2024-01-14,,2017-07-17,2017-07-28,2374.0,20240126,731000.0,0.0,14000.0,5
311,60008144,80013433,Single Premium Top-up         ,IF,2024-01-15,,2017-07-17,2017-07-28,2363.0,20240115,3731000.0,0.0,37000.0,5
312,60008144,80013433,Single Premium Top-up         ,IF,2024-01-15,,2017-07-17,2017-07-28,2374.0,20240126,3731000.0,0.0,37000.0,5
313,60008299,80011769,Flex Prem Premium Collection  ,IF,2024-01-22,,2017-05-19,2017-05-25,2438.0,20240126,4000000.0,0.0,40000.0,5
314,60008299,80011895,Flex Prem Premium Collection  ,IF,2024-01-02,,2017-05-23,2017-06-02,2419.0,20240115,3375000.0,0.0,34000.0,5
315,60008299,80011895,Flex Prem Premium Collection  ,IF,2024-01-02,,2017-05-23,2017-06-02,2430.0,20240126,3375000.0,0.0,34000.0,5
316,60008299,80011895,Single Premium Top-up         ,IF,2024-01-03,,2017-05-23,2017-06-02,2419.0,20240115,3599000.0,0.0,36000.0,5
317,60008299,80011895,Single Premium Top-up         ,IF,2024-01-03,,2017-05-23,2017-06-02,2430.0,20240126,3599000.0,0.0,36000.0,5
318,60008316,80009828,Premium Collection            ,IF,2024-01-19,,2017-02-20,2017-02-22,2530.0,20240126,4554000.0,0.0,93000.0,5
319,60008316,80013020,Flex Prem Premium Collection  ,IF,2024-01-11,,2017-06-26,2017-06-30,2391.0,20240115,2729000.0,0.0,31000.0,5
320,60008316,80013020,Flex Prem Premium Collection  ,IF,2024-01-11,,2017-06-26,2017-06-30,2402.0,20240126,2729000.0,0.0,31000.0,5
321,60008316,80013020,Single Premium Top-up         ,IF,2024-01-12,,2017-06-26,2017-06-30,2391.0,20240115,1946000.0,0.0,19000.0,5
322,60008316,80013020,Single Premium Top-up         ,IF,2024-01-12,,2017-06-26,2017-06-30,2402.0,20240126,1946000.0,0.0,19000.0,5
323,60008350,80019451,Flex Prem Premium Collection  ,IF,2024-01-17,,2018-01-12,2018-01-21,2197.0,20240126,4971000.0,0.0,59000.0,5
324,60008350,80019451,Single Premium Top-up         ,IF,2024-01-18,,2018-01-12,2018-01-21,2197.0,20240126,1353000.0,0.0,14000.0,5
325,60008398,80016979,Flex Prem Premium Collection  ,IF,2024-01-03,,2017-11-09,2017-11-13,2255.0,20240115,6221000.0,0.0,72000.0,5
326,60008398,80016979,Flex Prem Premium Collection  ,IF,2024-01-03,,2017-11-09,2017-11-13,2266.0,20240126,6221000.0,0.0,72000.0,5
327,60008439,80012009,Flex Prem Premium Collection  ,IF,2024-01-03,,2017-05-24,2017-05-31,2421.0,20240115,2203000.0,0.0,23000.0,5
328,60008439,80012009,Flex Prem Premium Collection  ,IF,2024-01-03,,2017-05-24,2017-05-31,2432.0,20240126,2203000.0,0.0,23000.0,5
329,60008439,80012009,Single Premium Top-up         ,IF,2024-01-04,,2017-05-24,2017-05-31,2421.0,20240115,1896000.0,0.0,19000.0,5
330,60008439,80012009,Single Premium Top-up         ,IF,2024-01-04,,2017-05-24,2017-05-31,2432.0,20240126,1896000.0,0.0,19000.0,5
331,60008439,80015379,Flex Prem Premium Collection  ,IF,2024-01-18,,2017-09-20,2017-09-25,2315.0,20240126,6580000.0,0.0,66000.0,5
332,60008439,80018390,Flex Prem Premium Collection  ,IF,2024-01-03,,2017-12-20,2017-12-25,2213.0,20240115,1000000.0,0.0,10000.0,5
333,60008439,80018390,Flex Prem Premium Collection  ,IF,2024-01-03,,2017-12-20,2017-12-25,2224.0,20240126,1000000.0,0.0,10000.0,5
334,60008439,80019837,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-01-24,2018-01-29,2189.0,20240126,5175000.0,0.0,54000.0,5
335,60008439,80127483,Premium Collection            ,IF,2024-01-18,,2022-12-16,2022-12-24,399.0,20240126,12125000.0,0.0,1118000.0,5
336,60008440,80017472,Flex Prem Premium Collection  ,IF,2024-01-22,,2017-11-25,2017-12-01,2248.0,20240126,5000000.0,0.0,50000.0,5
337,60008440,80019387,Flex Prem Premium Collection  ,IF,2024-01-17,,2018-01-08,2018-01-11,2207.0,20240126,9303000.0,0.0,96000.0,5
338,60008440,80019387,Single Premium Top-up         ,IF,2024-01-18,,2018-01-08,2018-01-11,2207.0,20240126,1905000.0,0.0,19000.0,5
339,60008440,80019424,Flex Prem Premium Collection  ,IF,2024-01-15,,2018-01-17,2018-01-19,2188.0,20240115,8810000.0,0.0,88000.0,5
340,60008440,80019424,Flex Prem Premium Collection  ,IF,2024-01-15,,2018-01-17,2018-01-19,2199.0,20240126,8810000.0,0.0,88000.0,5
341,60008440,80019761,Flex Prem Premium Collection  ,IF,2024-01-24,,2018-01-23,2018-01-27,2191.0,20240126,3542000.0,0.0,35000.0,5
342,60008440,80025828,Flex Prem Premium Collection  ,IF,2024-01-08,,2018-06-28,2018-07-06,2020.0,20240115,2046000.0,0.0,20000.0,5
343,60008440,80025828,Flex Prem Premium Collection  ,IF,2024-01-08,,2018-06-28,2018-07-06,2031.0,20240126,2046000.0,0.0,20000.0,5
344,60008440,80025828,Single Premium Top-up         ,IF,2024-01-09,,2018-06-28,2018-07-06,2020.0,20240115,1004000.0,0.0,10000.0,5
