,AGENT NO,PY2,RYC,%Bonus,Bonus RYC
3046,60061884,0.0,,0.0,
3047,60061909,0.0,,0.0,
3048,60061910,0.2113,,0.0,
3049,60061917,0.2218,,0.0,
3050,60061919,0.0,,0.0,
3051,60061920,0.0,,0.0,
3052,60061922,0.0,,0.0,
3053,60061923,0.1592,,0.0,
3054,60061925,0.0,,0.0,
3055,60061937,0.0,,0.0,
3056,60061939,0.1195,,0.0,
3057,60061963,0.0,,0.0,
3058,60061964,0.0,,0.0,
3059,60061965,0.0,,0.0,
3060,60061977,1.0,,0.5,
3061,60062005,0.0,,0.0,
3062,60062159,0.0,,0.0,
3063,60062180,0.0,,0.0,
3064,60062185,0.0,,0.0,
3065,60062187,0.5482,,0.0,
3066,60062188,0.0,,0.0,
3067,60062191,0.0,,0.0,
3068,60062224,0.0,,0.0,
3069,60062226,1.0,,0.5,
3070,60062228,0.0,,0.0,
3071,60062229,0.2077,,0.0,
3072,60062230,0.0,,0.0,
3073,60062231,0.7074,,0.3,
3074,60062234,0.0,,0.0,
3075,60062237,0.4842,,0.0,
3076,60062239,0.0,,0.0,
3077,60062293,0.0,,0.0,
3078,60062295,0.1741,,0.0,
3079,60062312,0.9175,,0.5,
3080,60062313,0.484,,0.0,
3081,60062317,1.0,,0.5,
3082,60062336,0.0,,0.0,
3083,60062344,0.0,,0.0,
3084,60062345,0.0,,0.0,
3085,60062346,0.0449,,0.0,
3086,60062350,0.0,,0.0,
3087,60062353,0.2889,,0.0,
3088,60062354,1.0,,0.5,
3089,60062355,0.0,,0.0,
3090,60062357,1.0,,0.5,
3091,60062375,0.0,,0.0,
3092,60062376,0.0,,0.0,
3093,60062390,0.0,,0.0,
3094,60062393,0.0,,0.0,
3095,60062422,0.0,,0.0,
3096,60062444,1.0,,0.5,
3097,60062445,0.0,,0.0,
3098,60062450,0.0,,0.0,
3099,60062452,0.0,,0.0,
3100,60062458,0.0,,0.0,
3101,60062459,1.0,,0.5,
3102,60062462,0.5468,,0.0,
3103,60062463,0.7784,,0.3,
3104,60062465,0.0,,0.0,
3105,60062467,0.0,,0.0,
3106,60062468,0.0,,0.0,
3107,60062469,0.0,,0.0,
3108,60062474,0.4006,,0.0,
3109,60062475,0.0126,,0.0,
3110,60062476,0.0,,0.0,
3111,60062477,0.1283,,0.0,
3112,60062478,0.0,,0.0,
3113,60062479,0.765,,0.3,
3114,60062898,1.0,,0.5,
3115,60062902,0.6874,,0.0,
3116,60062930,0.0,,0.0,
3117,60062944,0.0,,0.0,
3118,60062960,0.0,,0.0,
3119,60062963,0.2102,,0.0,
3120,60063006,0.0,,0.0,
3121,60063051,0.0,,0.0,
3122,60063052,0.5007,,0.0,
3123,60063054,0.0,,0.0,
3124,60063077,0.0,,0.0,
3125,60063082,0.0,,0.0,
3126,60063135,0.0,,0.0,
3127,60063170,0.0,,0.0,
3128,60063171,0.0,,0.0,
3129,60063206,0.7566,6909000.0,0.3,2072700.0
3130,60063221,0.5769,,0.0,
3131,60063225,0.4013,,0.0,
3132,60063230,0.0,,0.0,
3133,60063232,0.0,,0.0,
3134,60063233,0.0,,0.0,
3135,60063235,0.0,,0.0,
3136,60063237,0.0,,0.0,
3137,60063238,0.0,,0.0,
3138,60063239,0.0,,0.0,
3139,60063240,0.0,,0.0,
3140,60063243,1.0,,0.5,
3141,60063244,0.0,,0.0,
3142,60063248,0.3021,,0.0,
3143,60063250,0.0,,0.0,
3144,60063258,1.0,,0.5,
3145,60063259,0.5237,652000.0,0.0,0.0
3146,60063260,0.2221,,0.0,
3147,60063263,0.0,,0.0,
3148,60063269,0.0,,0.0,
3149,60063271,0.0167,,0.0,
3150,60063272,0.0,,0.0,
3151,60063283,0.0,,0.0,
3152,60063296,0.0,,0.0,
3153,60063298,1.0,,0.5,
3154,60063349,0.0,,0.0,
3155,60063412,1.0,,0.5,
3156,60063414,0.0,,0.0,
3157,60063468,0.4137,,0.0,
3158,60063540,0.0,,0.0,
3159,60063544,0.0,,0.0,
3160,60063545,1.0,,0.5,
3161,60063553,0.0,,0.0,
3162,60063610,1.0,,0.5,
3163,60063620,0.0,,0.0,
3164,60063650,0.0,,0.0,
3165,60063850,0.0,,0.0,
3166,60063851,0.0,,0.0,
3167,60063854,0.0,,0.0,
3168,60063857,0.5804,,0.0,
3169,60063896,0.0,,0.0,
3170,60063963,0.5731,,0.0,
3171,60063965,0.3284,,0.0,
3172,60063969,0.0161,,0.0,
3173,60063970,0.0,,0.0,
3174,60063973,0.1509,,0.0,
3175,60063978,0.0,,0.0,
3176,60064012,0.0,,0.0,
3177,60064048,0.0,,0.0,
3178,60064050,0.0,,0.0,
3179,60064053,0.0,,0.0,
3180,60064068,1.0,,0.5,
3181,60064161,1.0,,0.5,
3182,60064308,0.0,,0.0,
3183,60064315,0.3231,,0.0,
3184,60064316,0.1033,,0.0,
3185,60064425,0.0,,0.0,
3186,60064426,0.5782,,0.0,
3187,60064571,1.0,,0.5,
3188,60064587,1.0,,0.5,
3189,60064589,0.0,,0.0,
3190,60064681,1.0,,0.5,
3191,60064722,0.0,,0.0,
3192,60064725,0.0,,0.0,
3193,60064764,0.0,,0.0,
3194,60064848,0.0,,0.0,
3195,60064849,0.0,,0.0,
3196,60064851,0.0,,0.0,
3197,60064945,0.0,,0.0,
3198,60064964,0.0,,0.0,
3199,60064968,0.6494,,0.0,
3200,60064969,1.0,,0.5,
3201,60064971,0.0,,0.0,
3202,60064972,0.8781,,0.35,
3203,60064973,0.0,,0.0,
3204,60064974,0.0,,0.0,
3205,60064977,0.0,,0.0,
3206,60064978,0.0,,0.0,
3207,60064980,0.0,,0.0,
3208,60064981,0.0,,0.0,
3209,60064982,0.0,,0.0,
3210,60064983,0.1424,,0.0,
3211,60064984,1.0,,0.5,
3212,60064987,1.0,,0.5,
3213,60064992,1.0,,0.5,
3214,60064997,0.0,,0.0,
3215,60065053,1.0,,0.5,
3216,60065100,1.0,,0.5,
3217,60065102,0.5175,,0.0,
3218,60065131,0.0,,0.0,
3219,60065141,0.7152,,0.3,
3220,60065144,1.0,,0.5,
3221,60065148,0.0,,0.0,
3222,60065149,0.0,,0.0,
3223,60065153,0.6209,1327000.0,0.0,0.0
3224,60065154,0.0,,0.0,
3225,60065155,0.0,,0.0,
3226,60065159,0.0,,0.0,
3227,60065161,0.0,,0.0,
3228,60065164,0.0,,0.0,
3229,60065265,0.0,,0.0,
3230,60065266,0.0,,0.0,
3231,60065267,0.0,,0.0,
3232,60065268,0.0,,0.0,
3233,60065270,0.0,,0.0,
3234,60065271,0.055,,0.0,
3235,60065274,0.2199,,0.0,
3236,60065315,0.0,,0.0,
3237,60065347,0.3345,,0.0,
3238,60065468,0.0,,0.0,
3239,60065489,0.4527,,0.0,
3240,60065490,1.0,,0.5,
3241,60065579,0.0,,0.0,
3242,60065581,0.0554,,0.0,
3243,60065603,0.2951,,0.0,
3244,60065606,0.0,,0.0,
3245,60065607,0.0,,0.0,
3246,60065623,0.7516,564000.0,0.3,169200.0
3247,60065634,0.0,,0.0,
3248,60065640,0.0592,,0.0,
3249,60065641,0.1676,,0.0,
3250,60065642,0.5535,,0.0,
3251,60065644,0.0,,0.0,
3252,60065645,0.0,,0.0,
3253,60065646,0.0,,0.0,
3254,60065647,0.0,,0.0,
3255,60065648,0.0,,0.0,
3256,60065659,0.5412,,0.0,
3257,60065662,0.0,,0.0,
3258,60065664,0.0,,0.0,
3259,60065670,1.0,,0.5,
3260,60065672,0.0,,0.0,
3261,60065673,0.0,,0.0,
3262,60065674,0.0,,0.0,
3263,60065675,0.0,,0.0,
3264,60065676,0.0,,0.0,
3265,60065740,0.0288,,0.0,
3266,60065757,0.0,,0.0,
3267,60065844,1.0,,0.5,
3268,60065861,0.0,,0.0,
3269,60065915,0.0,,0.0,
3270,60065990,0.0,,0.0,
3271,60066003,0.0,,0.0,
3272,60066051,0.0,,0.0,
3273,60066070,0.0,,0.0,
3274,60066073,0.0,,0.0,
3275,60066075,0.0,,0.0,
3276,60066078,0.0,,0.0,
3277,60066079,0.1727,,0.0,
3278,60066081,0.453,,0.0,
3279,60066084,0.0,,0.0,
3280,60066085,0.0,,0.0,
3281,60066093,0.0,,0.0,
3282,60066098,0.0,,0.0,
3283,60066102,0.2356,,0.0,
3284,60066103,0.0,,0.0,
3285,60066104,0.3011,,0.0,
3286,60066105,0.0,,0.0,
3287,60066108,0.0,,0.0,
3288,60066117,0.0,,0.0,
3289,60066118,0.0,,0.0,
3290,60066122,0.2114,346000.0,0.0,0.0
3291,60066123,0.5337,,0.0,
3292,60066125,0.4307,,0.0,
3293,60066129,0.0,,0.0,
3294,60066140,0.0,,0.0,
3295,60066147,0.0,,0.0,
3296,60066161,0.7347,,0.3,
3297,60066162,0.0,,0.0,
3298,60066163,0.2273,,0.0,
3299,60066182,0.0,,0.0,
3300,60066190,0.0,,0.0,
3301,60066199,0.0,,0.0,
3302,60066301,1.0,,0.5,
3303,60066355,0.0,,0.0,
3304,60066370,0.0,,0.0,
3305,60066456,0.0,,0.0,
3306,60066481,0.0,,0.0,
3307,60066483,0.0,,0.0,
3308,60066499,0.0,,0.0,
3309,60066510,0.0,,0.0,
3310,60066517,0.7871,2250000.0,0.3,675000.0
3311,60066520,0.0,,0.0,
3312,60066547,0.0,,0.0,
3313,60066567,0.0,,0.0,
3314,60066594,0.0,,0.0,
3315,60066649,0.0,,0.0,
3316,60066650,0.0,,0.0,
3317,60066660,1.0,,0.5,
3318,60066694,0.0,,0.0,
3319,60066698,0.0,,0.0,
3320,60066713,0.0,,0.0,
3321,60066716,0.0664,,0.0,
3322,60066718,0.5788,,0.0,
3323,60066719,0.0,,0.0,
3324,60066720,0.0,,0.0,
3325,60066721,0.6086,,0.0,
3326,60066724,1.0,,0.5,
3327,60066726,0.0,,0.0,
3328,60066728,0.499,,0.0,
3329,60066729,0.0731,,0.0,
3330,60066730,0.0,,0.0,
3331,60066731,1.0,,0.5,
3332,60066732,0.0,,0.0,
3333,60066737,0.0,,0.0,
3334,60066741,1.0,,0.5,
3335,60066747,0.0,,0.0,
3336,60066748,0.0,,0.0,
3337,60066749,0.1636,,0.0,
3338,60066756,1.0,1500000.0,0.5,750000.0
3339,60066757,1.0,,0.5,
3340,60066762,0.0,,0.0,
3341,60066763,0.0,,0.0,
3342,60066764,0.0,,0.0,
3343,60066766,0.094,,0.0,
3344,60066768,0.0,,0.0,
3345,60066770,0.0,,0.0,
3346,60066771,0.0,,0.0,
3347,60066772,0.0,,0.0,
3348,60066775,1.0,,0.5,
3349,60066777,1.0,,0.5,
3350,60066778,0.0,,0.0,
3351,60066781,0.764,,0.3,
3352,60066783,0.0,,0.0,
3353,60066784,0.3963,2913000.0,0.0,0.0
3354,60066791,1.0,,0.5,
3355,60066792,0.7903,,0.3,
3356,60066793,1.0,,0.5,
3357,60066794,1.0,,0.5,
3358,60066796,0.4965,1477000.0,0.0,0.0
3359,60066797,1.0,,0.5,
3360,60066800,0.0,,0.0,
3361,60066804,1.0,782000.0,0.5,391000.0
3362,60066814,0.5606,,0.0,
3363,60066815,0.3773,,0.0,
3364,60066818,0.2886,353000.0,0.0,0.0
3365,60066821,0.0,,0.0,
3366,60066825,0.0,,0.0,
3367,60066840,0.4893,,0.0,
3368,60066841,0.2001,,0.0,
3369,60066844,1.0,,0.5,
3370,60066845,0.0,,0.0,
3371,60066850,1.0,,0.5,
3372,60066851,0.0,,0.0,
3373,60066852,0.504,,0.0,
3374,60066854,0.0,,0.0,
3375,60066862,0.4642,4376000.0,0.0,0.0
3376,60066864,0.2512,,0.0,
3377,60066876,0.0,,0.0,
3378,60066880,1.0,,0.5,
3379,60066896,0.6771,,0.0,
3380,60066897,0.0,,0.0,
3381,60066898,0.0,,0.0,
3382,60066901,0.0,,0.0,
3383,60066902,0.5229,,0.0,
3384,60066905,0.0,,0.0,
3385,60066909,0.5,,0.0,
3386,60066910,0.0,,0.0,
3387,60066911,0.7134,,0.3,
3388,60066916,1.0,,0.5,
3389,60066918,0.35,,0.0,
3390,60066922,0.0,,0.0,
3391,60066926,0.0,,0.0,
3392,60066928,0.7671,,0.3,
3393,60066929,0.7473,,0.3,
3394,60066930,0.6204,,0.0,
3395,60066931,0.0,,0.0,
3396,60066933,1.0,,0.5,
3397,60066939,0.1943,,0.0,
3398,60066942,1.0,,0.5,
3399,60066950,0.0,,0.0,
3400,60066952,0.0,,0.0,
3401,60066954,0.5019,,0.0,
3402,60066956,0.2763,,0.0,
3403,60066957,0.0,,0.0,
3404,60066958,1.0,,0.5,
3405,60066963,0.0,,0.0,
3406,60066969,0.0,,0.0,
3407,60066971,0.0,,0.0,
3408,60066972,0.0,,0.0,
3409,60066973,0.0,,0.0,
3410,60066974,1.0,,0.5,
3411,60066975,0.5651,,0.0,
3412,60066979,0.0,,0.0,
3413,60066980,0.0,,0.0,
3414,60066981,0.0,,0.0,
3415,60066989,0.0,,0.0,
3416,60066993,0.0,,0.0,
3417,60066998,0.0,,0.0,
3418,60066999,0.0,,0.0,
3419,60067001,0.0,,0.0,
3420,60067005,0.0,,0.0,
3421,60067006,0.0,,0.0,
3422,60067026,0.0,,0.0,
3423,60067028,0.266,,0.0,
3424,60067029,0.6373,,0.0,
3425,60067031,0.0,,0.0,
3426,60067033,0.1118,,0.0,
3427,60067036,0.6473,,0.0,
3428,60067039,0.6444,,0.0,
3429,60067041,0.0,,0.0,
3430,60067043,0.0,,0.0,
3431,60067055,0.0,,0.0,
3432,60067056,0.0,,0.0,
3433,60067057,1.0,,0.5,
3434,60067066,0.0,,0.0,
3435,60067075,1.0,,0.5,
3436,60067076,0.0,,0.0,
3437,60067077,0.0,,0.0,
3438,60067078,0.0,,0.0,
3439,60067081,0.0,,0.0,
3440,60067086,0.0,,0.0,
3441,60067088,0.0,,0.0,
3442,60067089,0.1229,,0.0,
3443,60067090,0.4484,,0.0,
3444,60067092,0.0,,0.0,
3445,60067093,0.0,,0.0,
3446,60067094,0.0,,0.0,
3447,60067095,0.0,,0.0,
3448,60067096,1.0,,0.5,
3449,60067097,0.7222,,0.3,
3450,60067098,0.3788,,0.0,
3451,60067099,0.0,,0.0,
3452,60067109,0.0,,0.0,
3453,60067118,0.0,,0.0,
3454,60067119,0.0,,0.0,
3455,60067121,0.0,,0.0,
3456,60067123,0.0,,0.0,
3457,60067124,1.0,,0.5,
3458,60067125,0.0,,0.0,
3459,60067126,0.0,,0.0,
3460,60067127,0.5867,,0.0,
3461,60067130,0.7176,,0.3,
3462,60067131,0.0,,0.0,
3463,60067133,0.9106,,0.5,
3464,60067134,1.0,,0.5,
3465,60067135,0.0,,0.0,
3466,60067137,0.0,,0.0,
3467,60067140,0.0,,0.0,
3468,60067142,0.0,,0.0,
3469,60067145,0.0,,0.0,
3470,60067152,0.5067,,0.0,
3471,60067154,0.5029,509000.0,0.0,0.0
3472,60067159,0.0,,0.0,
3473,60067160,0.0,,0.0,
3474,60067168,1.0,,0.5,
3475,60067176,0.5833,,0.0,
3476,60067186,0.0,,0.0,
3477,60067188,0.0,,0.0,
3478,60067191,0.0,,0.0,
3479,60067192,0.0,,0.0,
3480,60067208,0.0,,0.0,
3481,60067212,0.0,,0.0,
3482,60067221,0.4481,,0.0,
3483,60067224,0.2186,,0.0,
3484,60067227,0.0,,0.0,
3485,60067229,0.0917,,0.0,
3486,60067232,0.0,,0.0,
3487,60067233,0.0,,0.0,
3488,60067234,0.0,,0.0,
3489,60067235,0.0,,0.0,
3490,60067236,0.0,,0.0,
3491,60067237,0.0,,0.0,
3492,60067240,0.0,,0.0,
3493,60067242,0.0,,0.0,
3494,60067244,0.0,,0.0,
3495,60067245,1.0,,0.5,
3496,60067248,0.6037,,0.0,
3497,60067249,0.3008,,0.0,
3498,60067250,0.7413,,0.3,
3499,60067251,0.0,,0.0,
3500,60067256,0.0,,0.0,
3501,60067263,0.0,,0.0,
3502,60067264,0.0,,0.0,
3503,60067266,0.0995,,0.0,
3504,60067270,0.0,,0.0,
3505,60067272,0.0,,0.0,
3506,60067273,0.0,,0.0,
3507,60067275,1.0,,0.5,
3508,60067278,1.0,,0.5,
3509,60067282,0.7679,,0.3,
3510,60067285,0.0,,0.0,
3511,60067288,1.0,,0.5,
3512,60067289,0.3644,,0.0,
3513,60067290,0.0,,0.0,
3514,60067292,0.8792,,0.35,
3515,60067293,0.0,,0.0,
3516,60067294,0.0,,0.0,
3517,60067297,0.0,,0.0,
3518,60067299,0.5013,,0.0,
3519,60067300,0.2264,562000.0,0.0,0.0
3520,60067305,0.0,,0.0,
3521,60067308,0.0,,0.0,
3522,60067309,0.0,,0.0,
3523,60067310,0.5984,,0.0,
3524,60067311,0.0,,0.0,
3525,60067312,0.2013,,0.0,
3526,60067313,0.0,,0.0,
3527,60067314,0.0721,1360000.0,0.0,0.0
3528,60067316,0.0,,0.0,
3529,60067323,0.0,,0.0,
3530,60067326,0.0,,0.0,
3531,60067327,0.7684,624000.0,0.3,187200.0
3532,60067330,0.0,,0.0,
3533,60067331,0.0,,0.0,
3534,60067333,0.0,,0.0,
3535,60067334,0.0,,0.0,
3536,60067337,0.0,,0.0,
3537,60067339,1.0,,0.5,
3538,60067344,0.0,,0.0,
3539,60067346,0.0,,0.0,
3540,60067351,0.0,,0.0,
3541,60067352,1.0,,0.5,
3542,60067355,0.0,,0.0,
3543,60067360,0.0,,0.0,
3544,60067361,0.5012,563000.0,0.0,0.0
3545,60067362,0.0,,0.0,
3546,60067364,0.0,,0.0,
3547,60067365,0.4711,,0.0,
3548,60067380,0.3188,,0.0,
3549,60067382,0.6159,,0.0,
3550,60067383,0.9197,,0.5,
3551,60067386,0.5017,,0.0,
3552,60067387,0.0,,0.0,
3553,60067388,0.2984,,0.0,
3554,60067393,0.0,,0.0,
3555,60067406,0.0,,0.0,
3556,60067409,0.0,,0.0,
3557,60067414,0.0,,0.0,
3558,60067417,0.0,,0.0,
3559,60067418,0.0,,0.0,
3560,60067426,1.0,,0.5,
3561,60067427,0.0,,0.0,
3562,60067428,0.078,,0.0,
3563,60067446,0.0,,0.0,
3564,60067447,0.0,,0.0,
3565,60067449,0.0,,0.0,
3566,60067450,0.0,,0.0,
3567,60067452,0.0,,0.0,
3568,60067453,1.0,,0.5,
3569,60067460,0.0,,0.0,
3570,60067462,0.0,,0.0,
3571,60067463,0.0,,0.0,
3572,60067470,0.3036,,0.0,
3573,60067472,0.4358,,0.0,
3574,60067478,0.0,,0.0,
3575,60067479,0.0,,0.0,
3576,60067482,0.0541,,0.0,
3577,60067487,0.3313,,0.0,
3578,60067488,0.0,,0.0,
3579,60067489,0.3057,,0.0,
3580,60067490,0.0,,0.0,
3581,60067491,0.0,,0.0,
3582,60067494,1.0,,0.5,
3583,60067495,1.0,,0.5,
3584,60067496,0.1632,,0.0,
3585,60067498,0.0,,0.0,
3586,60067511,0.0,,0.0,
3587,60067512,0.0,,0.0,
3588,60067513,0.0,,0.0,
3589,60067516,0.478,,0.0,
3590,60067520,0.0,,0.0,
3591,60067530,0.0497,,0.0,
3592,60067532,0.4693,,0.0,
3593,60067537,0.0,,0.0,
3594,60067538,0.0,,0.0,
3595,60067539,1.0,,0.5,
3596,60067540,0.0,,0.0,
3597,60067543,0.0,,0.0,
3598,60067544,0.0,,0.0,
3599,60067545,0.0,,0.0,
3600,60067546,0.3076,,0.0,
3601,60067547,0.0,,0.0,
3602,60067548,0.3379,,0.0,
3603,60067549,1.0,,0.5,
3604,60067554,0.8806,,0.35,
3605,60067560,0.47,,0.0,
3606,60067562,0.5867,,0.0,
3607,60067563,0.0,,0.0,
3608,60067564,0.0,,0.0,
3609,60067565,0.0,,0.0,
3610,60067566,0.0,,0.0,
3611,60067567,0.0,,0.0,
3612,60067568,0.0,,0.0,
3613,60067571,0.0,,0.0,
3614,60067572,0.0,,0.0,
3615,60067579,1.0,,0.5,
3616,60067580,0.0,,0.0,
3617,60067581,1.0,,0.5,
3618,60067585,0.0,,0.0,
3619,60067586,0.258,,0.0,
3620,60067587,0.8387,,0.35,
3621,60067590,0.0,,0.0,
3622,60067592,1.0,2583000.0,0.5,1291500.0
3623,60067593,0.7672,,0.3,
3624,60067594,0.1716,606000.0,0.0,0.0
3625,60067596,0.0,,0.0,
3626,60067602,0.0,,0.0,
3627,60067605,0.2264,,0.0,
3628,60067606,0.5606,,0.0,
3629,60067608,0.1601,1243000.0,0.0,0.0
3630,60067609,0.0,,0.0,
3631,60067611,0.0,,0.0,
3632,60067612,0.0,,0.0,
3633,60067613,1.0,,0.5,
3634,60067615,0.2524,,0.0,
3635,60067617,0.0,,0.0,
3636,60067622,0.0,,0.0,
3637,60067623,0.0,,0.0,
3638,60067624,0.0,,0.0,
3639,60067627,0.0,,0.0,
3640,60067628,1.0,,0.5,
3641,60067629,0.0,,0.0,
3642,60067630,0.4194,1499000.0,0.0,0.0
3643,60067633,0.0,,0.0,
3644,60067634,0.4489,,0.0,
3645,60067635,0.4126,,0.0,
3646,60067636,0.8823,,0.35,
3647,60067638,0.0,,0.0,
3648,60067640,0.0,,0.0,
3649,60067641,1.0,,0.5,
3650,60067647,0.0,,0.0,
3651,60067648,0.0,,0.0,
3652,60067650,0.3722,,0.0,
3653,60067651,0.0,,0.0,
3654,60067652,0.0,,0.0,
3655,60067654,0.2433,,0.0,
3656,60067655,0.0,,0.0,
3657,60067658,0.6157,,0.0,
3658,60067659,0.0,,0.0,
3659,60067661,1.0,,0.5,
3660,60067666,1.0,,0.5,
3661,60067673,0.0,,0.0,
3662,60067674,0.0,,0.0,
3663,60067677,0.0,,0.0,
3664,60067681,0.0,,0.0,
3665,60067686,0.0,,0.0,
3666,60067690,0.0,,0.0,
3667,60067695,0.0,,0.0,
3668,60067696,0.0,,0.0,
3669,60067697,1.0,,0.5,
3670,60067698,1.0,,0.5,
3671,60067703,0.5024,931000.0,0.0,0.0
3672,60067711,0.6445,,0.0,
3673,60067719,0.0,,0.0,
3674,60067722,0.2426,,0.0,
3675,60067736,0.0,,0.0,
3676,60067737,0.0,,0.0,
3677,60067738,0.0,,0.0,
3678,60067747,0.0,,0.0,
3679,60067786,0.0,,0.0,
3680,60067793,1.0,,0.5,
3681,60067794,0.7514,1129000.0,0.3,338700.0
3682,60067812,0.4813,,0.0,
3683,60067911,0.1429,,0.0,
3684,60067916,0.6505,,0.0,
3685,60067918,0.0,,0.0,
3686,60067919,0.0,,0.0,
3687,60067924,0.0,,0.0,
3688,60067938,0.0,,0.0,
3689,60067942,0.0,,0.0,
3690,60067945,0.1413,,0.0,
3691,60067950,0.0,,0.0,
3692,60067963,0.0,,0.0,
3693,60067976,1.0,,0.5,
3694,60068064,0.0,,0.0,
3695,60068068,0.0,,0.0,
3696,60068069,0.0,,0.0,
3697,60068070,1.0,,0.5,
3698,60068072,0.3147,,0.0,
3699,60068074,1.0,,0.5,
3700,60068087,0.0,,0.0,
3701,60068088,0.1898,,0.0,
3702,60068089,0.0,,0.0,
3703,60068090,0.0,,0.0,
3704,60068104,0.0,,0.0,
3705,60068105,0.0,,0.0,
3706,60068108,0.0,,0.0,
3707,60068111,0.0,,0.0,
3708,60068120,0.0,,0.0,
3709,60068123,0.0,,0.0,
3710,60068131,0.0,,0.0,
3711,60068133,0.0,,0.0,
3712,60068142,0.0,,0.0,
3713,60068144,0.0,,0.0,
3714,60068145,0.6697,,0.0,
3715,60068146,1.0,,0.5,
3716,60068147,1.0,,0.5,
3717,60068149,0.0,,0.0,
3718,60068150,0.0469,782000.0,0.0,0.0
3719,60068155,0.2336,,0.0,
3720,60068157,0.1629,,0.0,
3721,60068158,0.0,,0.0,
3722,60068159,1.0,,0.5,
3723,60068160,0.3323,3982000.0,0.0,0.0
3724,60068165,0.236,,0.0,
3725,60068168,0.5618,2000.0,0.0,0.0
3726,60068171,0.0,,0.0,
3727,60068194,0.2791,,0.0,
3728,60068207,1.0,,0.5,
3729,60068232,0.0,,0.0,
3730,60068238,0.0,,0.0,
3731,60068263,0.0,,0.0,
3732,60068267,0.6612,,0.0,
3733,60068270,0.3849,,0.0,
3734,60068274,1.0,,0.5,
3735,60068275,0.0,,0.0,
3736,60068276,0.0,,0.0,
3737,60068278,1.0,1515000.0,0.5,757500.0
3738,60068281,0.0,,0.0,
3739,60068296,0.0,,0.0,
3740,60068297,0.2501,,0.0,
3741,60068299,0.4749,,0.0,
3742,60068304,0.0,,0.0,
3743,60068305,0.6186,,0.0,
3744,60068306,0.7064,,0.3,
3745,60068314,0.4193,,0.0,
3746,60068316,0.0,,0.0,
3747,60068317,0.0,,0.0,
3748,60068319,0.0,,0.0,
3749,60068320,0.0,,0.0,
3750,60068321,0.0,,0.0,
3751,60068322,0.0,,0.0,
3752,60068323,0.0,,0.0,
3753,60068325,0.7504,588000.0,0.3,176400.0
3754,60068327,0.0,,0.0,
3755,60068329,0.4957,,0.0,
3756,60068330,0.0,,0.0,
3757,60068331,0.0,,0.0,
3758,60068332,0.0,,0.0,
3759,60068341,1.0,,0.5,
3760,60068342,0.5027,,0.0,
3761,60068343,0.0,,0.0,
3762,60068345,0.0,,0.0,
3763,60068346,0.4964,,0.0,
3764,60068348,0.0,,0.0,
3765,60068349,0.6482,,0.0,
3766,60068352,0.4498,,0.0,
3767,60068353,0.0,,0.0,
3768,60068357,0.0,,0.0,
3769,60068374,0.0,,0.0,
3770,60068379,0.0,,0.0,
3771,60068381,0.6444,,0.0,
3772,60068385,0.3359,,0.0,
3773,60068390,0.0,,0.0,
3774,60068400,0.0,,0.0,
3775,60068402,1.0,,0.5,
3776,60068435,0.4236,,0.0,
3777,60068436,0.6239,,0.0,
3778,60068445,0.0,,0.0,
3779,60068450,0.0,,0.0,
3780,60068459,0.3518,,0.0,
3781,60068464,0.2409,,0.0,
3782,60068468,0.0,,0.0,
3783,60068469,0.0,,0.0,
3784,60068472,0.0,,0.0,
3785,60068474,0.0,,0.0,
3786,60068475,0.0,,0.0,
3787,60068476,0.0,,0.0,
3788,60068481,0.0,,0.0,
3789,60068482,0.4642,,0.0,
3790,60068483,0.0,,0.0,
3791,60068484,0.7511,,0.3,
3792,60068485,0.0,,0.0,
3793,60068486,0.0,,0.0,
3794,60068487,0.0,,0.0,
3795,60068488,1.0,,0.5,
3796,60068489,0.0,,0.0,
3797,60068491,0.0,,0.0,
3798,60068497,0.4081,,0.0,
3799,60068498,1.0,,0.5,
3800,60068510,0.0,,0.0,
3801,60068512,0.0716,,0.0,
3802,60068514,0.0,,0.0,
3803,60068527,0.1592,,0.0,
3804,60068546,1.0,,0.5,
3805,60068547,0.1056,,0.0,
3806,60068580,0.1834,,0.0,
3807,60068583,1.0,,0.5,
3808,60068586,0.7677,,0.3,
3809,60068590,0.0,,0.0,
3810,60068594,0.0,,0.0,
3811,60068598,0.0,,0.0,
3812,60068602,0.0,,0.0,
3813,60068608,0.0,,0.0,
3814,60068609,0.407,,0.0,
3815,60068610,0.0,,0.0,
3816,60068613,0.4005,1419000.0,0.0,0.0
3817,60068617,0.8336,,0.35,
3818,60068624,0.0,,0.0,
3819,60068634,0.7901,1512000.0,0.3,453600.0
3820,60068641,1.0,,0.5,
3821,60068647,0.0,,0.0,
3822,60068650,0.1242,,0.0,
3823,60068653,0.0,,0.0,
3824,60068654,0.0,,0.0,
3825,60068655,0.0,,0.0,
3826,60068656,0.0,,0.0,
3827,60068701,0.0,,0.0,
3828,60068705,0.0,,0.0,
3829,60068707,1.0,,0.5,
3830,60068723,0.2013,,0.0,
3831,60068732,0.0,,0.0,
3832,60068733,0.8332,3203000.0,0.35,1121050.0
3833,60068745,0.0,,0.0,
3834,60068773,0.0,,0.0,
3835,60068774,0.0,,0.0,
3836,60068775,0.2514,,0.0,
3837,60068776,0.2514,,0.0,
3838,60068778,0.493,,0.0,
3839,60068779,0.5164,,0.0,
3840,60068780,1.0,,0.5,
