,Policy No,Topup Premium,TopupForFYP
3681,80132302,0.0,0.0
3682,80132303,0.0,0.0
3683,80132304,0.0,0.0
3684,80132305,0.0,0.0
3685,80132306,0.0,0.0
3686,80132307,0.0,0.0
3687,80132308,0.0,0.0
3688,80132309,0.0,0.0
3689,80132310,0.0,0.0
3690,80132311,0.0,0.0
3691,80132312,0.0,0.0
3692,80132313,0.0,0.0
3693,80132314,0.0,0.0
3694,80132315,0.0,0.0
3695,80132316,0.0,0.0
3696,80132317,0.0,0.0
3697,80132318,0.0,0.0
3698,80132319,0.0,0.0
3699,80132320,0.0,0.0
3700,80132321,0.0,0.0
3701,80132322,0.0,0.0
3702,80132323,0.0,0.0
3703,80132324,0.0,0.0
3704,80132325,0.0,0.0
3705,80132326,0.0,0.0
3706,80132327,0.0,0.0
3707,80132328,0.0,0.0
3708,80132329,0.0,0.0
3709,80132330,0.0,0.0
3710,80132331,0.0,0.0
3711,80132332,0.0,0.0
3712,80132333,0.0,0.0
3713,80132334,0.0,0.0
3714,80132335,0.0,0.0
3715,80132336,0.0,0.0
3716,80132337,0.0,0.0
3717,80132338,0.0,0.0
3718,80132339,0.0,0.0
3719,80132340,0.0,0.0
3720,80132341,0.0,0.0
3721,80132342,0.0,0.0
3722,80132344,0.0,0.0
3723,80132345,0.0,0.0
3724,80132348,0.0,0.0
3725,80132349,0.0,0.0
3726,80132350,0.0,0.0
3727,80132351,0.0,0.0
3728,80132352,0.0,0.0
3729,80132353,0.0,0.0
3730,80132354,0.0,0.0
3731,80132355,0.0,0.0
3732,80132356,0.0,0.0
3733,80132357,0.0,0.0
3734,80132358,0.0,0.0
3735,80132359,0.0,0.0
3736,80132360,0.0,0.0
3737,80132361,0.0,0.0
3738,80132362,0.0,0.0
3739,80132363,0.0,0.0
3740,80132364,0.0,0.0
3741,80132365,0.0,0.0
3742,80132366,0.0,0.0
3743,80132367,0.0,0.0
3744,80132368,0.0,0.0
3745,80132369,0.0,0.0
3746,80132370,0.0,0.0
3747,80132371,0.0,0.0
3748,80132373,0.0,0.0
3749,80132374,0.0,0.0
3750,80132375,0.0,0.0
3751,80132376,0.0,0.0
3752,80132377,0.0,0.0
3753,80132379,0.0,0.0
3754,80132380,0.0,0.0
3755,80132381,0.0,0.0
3756,80132382,0.0,0.0
3757,80132383,0.0,0.0
3758,80132384,0.0,0.0
3759,80132385,0.0,0.0
3760,80132386,0.0,0.0
3761,80132387,0.0,0.0
3762,80132388,0.0,0.0
3763,80132389,0.0,0.0
3764,80132390,0.0,0.0
3765,80132391,0.0,0.0
3766,80132392,0.0,0.0
3767,80132393,0.0,0.0
3768,80132394,0.0,0.0
3769,80132395,0.0,0.0
3770,80132396,0.0,0.0
3771,80132397,0.0,0.0
3772,80132398,0.0,0.0
3773,80132399,0.0,0.0
3774,80132400,0.0,0.0
3775,80132401,0.0,0.0
3776,80132402,0.0,0.0
3777,80132403,0.0,0.0
3778,80132404,0.0,0.0
3779,80132405,0.0,0.0
3780,80132406,0.0,0.0
3781,80132407,0.0,0.0
3782,80132408,0.0,0.0
3783,80132409,0.0,0.0
3784,80132410,0.0,0.0
3785,80132411,0.0,0.0
3786,80132412,0.0,0.0
3787,80132413,0.0,0.0
3788,80132415,0.0,0.0
3789,80132416,0.0,0.0
3790,80132417,0.0,0.0
3791,80132418,0.0,0.0
3792,80132419,0.0,0.0
3793,80132420,0.0,0.0
3794,80132421,0.0,0.0
3795,80132422,0.0,0.0
3796,80132423,0.0,0.0
3797,80132425,0.0,0.0
3798,80132426,0.0,0.0
3799,80132427,0.0,0.0
3800,80132428,0.0,0.0
3801,80132429,0.0,0.0
3802,80132430,0.0,0.0
3803,80132431,0.0,0.0
3804,80132432,0.0,0.0
3805,80132433,0.0,0.0
3806,80132435,0.0,0.0
3807,80132436,0.0,0.0
3808,80132437,0.0,0.0
3809,80132438,0.0,0.0
3810,80132439,0.0,0.0
3811,80132441,0.0,0.0
3812,80132442,0.0,0.0
3813,80132443,0.0,0.0
3814,80132444,0.0,0.0
3815,80132446,0.0,0.0
3816,80132447,0.0,0.0
3817,80132448,0.0,0.0
3818,80132450,0.0,0.0
3819,80132451,0.0,0.0
3820,80132453,0.0,0.0
3821,80132454,0.0,0.0
3822,80132455,0.0,0.0
3823,80132456,0.0,0.0
3824,80132457,0.0,0.0
3825,80132458,0.0,0.0
3826,80132459,0.0,0.0
3827,80132460,0.0,0.0
3828,80132461,0.0,0.0
3829,80132462,0.0,0.0
3830,80132463,0.0,0.0
3831,80132464,0.0,0.0
3832,80132465,0.0,0.0
3833,80132466,0.0,0.0
3834,80132467,0.0,0.0
3835,80132468,0.0,0.0
3836,80132469,0.0,0.0
3837,80132470,0.0,0.0
3838,80132471,0.0,0.0
3839,80132472,0.0,0.0
3840,80132473,0.0,0.0
3841,80132474,0.0,0.0
3842,80132475,0.0,0.0
3843,80132476,0.0,0.0
3844,80132477,0.0,0.0
3845,80132478,0.0,0.0
3846,80132479,0.0,0.0
3847,80132480,0.0,0.0
3848,80132481,0.0,0.0
3849,80132482,0.0,0.0
3850,80132483,0.0,0.0
3851,80132484,0.0,0.0
3852,80132485,0.0,0.0
3853,80132486,0.0,0.0
3854,80132487,0.0,0.0
3855,80132488,0.0,0.0
3856,80132489,0.0,0.0
3857,80132490,0.0,0.0
3858,80132491,0.0,0.0
3859,80132492,0.0,0.0
3860,80132493,0.0,0.0
3861,80132494,0.0,0.0
3862,80132495,0.0,0.0
3863,80132496,0.0,0.0
3864,80132497,0.0,0.0
3865,80132498,0.0,0.0
3866,80132499,0.0,0.0
3867,80132500,0.0,0.0
3868,80132501,0.0,0.0
3869,80132502,0.0,0.0
3870,80132503,0.0,0.0
3871,80132504,0.0,0.0
3872,80132505,0.0,0.0
3873,80132506,0.0,0.0
3874,80132507,0.0,0.0
3875,80132508,0.0,0.0
3876,80132509,0.0,0.0
3877,80132510,0.0,0.0
3878,80132513,0.0,0.0
3879,80132514,0.0,0.0
3880,80132515,0.0,0.0
3881,80132516,0.0,0.0
3882,80132517,0.0,0.0
3883,80132518,0.0,0.0
3884,80132519,0.0,0.0
3885,80132521,0.0,0.0
3886,80132522,0.0,0.0
3887,80132523,0.0,0.0
3888,80132524,0.0,0.0
3889,80132525,0.0,0.0
3890,80132526,0.0,0.0
3891,80132527,0.0,0.0
3892,80132528,0.0,0.0
3893,80132529,0.0,0.0
3894,80132530,0.0,0.0
3895,80132531,0.0,0.0
3896,80132532,0.0,0.0
3897,80132533,0.0,0.0
3898,80132534,0.0,0.0
3899,80132535,0.0,0.0
3900,80132536,0.0,0.0
3901,80132537,0.0,0.0
3902,80132538,0.0,0.0
3903,80132539,0.0,0.0
3904,80132540,0.0,0.0
3905,80132541,0.0,0.0
3906,80132542,0.0,0.0
3907,80132543,0.0,0.0
3908,80132544,0.0,0.0
3909,80132545,0.0,0.0
3910,80132546,0.0,0.0
3911,80132547,0.0,0.0
3912,80132548,0.0,0.0
3913,80132549,0.0,0.0
3914,80132550,0.0,0.0
3915,80132551,0.0,0.0
3916,80132552,0.0,0.0
3917,80132553,0.0,0.0
3918,80132554,0.0,0.0
3919,80132555,0.0,0.0
3920,80132556,0.0,0.0
3921,80132557,0.0,0.0
3922,80132558,0.0,0.0
3923,80132559,0.0,0.0
3924,80132560,0.0,0.0
3925,80132561,0.0,0.0
3926,80132562,0.0,0.0
3927,80132563,0.0,0.0
3928,80132564,0.0,0.0
3929,80132565,0.0,0.0
3930,80132566,0.0,0.0
3931,80132567,0.0,0.0
3932,80132568,0.0,0.0
3933,80132569,0.0,0.0
3934,80132570,0.0,0.0
3935,80132572,0.0,0.0
3936,80132573,3078000.0,307800.0
3937,80132574,0.0,0.0
3938,80132575,0.0,0.0
3939,80132576,0.0,0.0
3940,80132577,0.0,0.0
3941,80132578,0.0,0.0
3942,80132579,0.0,0.0
3943,80132580,0.0,0.0
3944,80132581,0.0,0.0
3945,80132582,0.0,0.0
3946,80132583,0.0,0.0
3947,80132584,0.0,0.0
3948,80132585,0.0,0.0
3949,80132586,0.0,0.0
3950,80132587,0.0,0.0
3951,80132588,0.0,0.0
3952,80132589,0.0,0.0
3953,80132590,0.0,0.0
3954,80132592,0.0,0.0
3955,80132593,0.0,0.0
3956,80132595,0.0,0.0
3957,80132596,0.0,0.0
3958,80132597,0.0,0.0
3959,80132598,0.0,0.0
3960,80132599,0.0,0.0
3961,80132600,0.0,0.0
3962,80132602,0.0,0.0
3963,80132603,0.0,0.0
3964,80132604,0.0,0.0
3965,80132605,0.0,0.0
3966,80132606,0.0,0.0
3967,80132607,0.0,0.0
3968,80132608,0.0,0.0
3969,80132609,0.0,0.0
3970,80132610,0.0,0.0
3971,80132611,0.0,0.0
3972,80132612,0.0,0.0
3973,80132613,0.0,0.0
3974,80132614,0.0,0.0
3975,80132615,27000.0,2700.0
3976,80132616,0.0,0.0
3977,80132617,0.0,0.0
3978,80132618,0.0,0.0
3979,80132619,0.0,0.0
3980,80132620,0.0,0.0
3981,80132621,0.0,0.0
3982,80132622,130000.0,13000.0
3983,80132623,0.0,0.0
3984,80132624,0.0,0.0
3985,80132625,0.0,0.0
3986,80132626,0.0,0.0
3987,80132627,0.0,0.0
3988,80132628,0.0,0.0
3989,80132629,0.0,0.0
3990,80132630,0.0,0.0
3991,80132631,0.0,0.0
3992,80132632,0.0,0.0
3993,80132633,0.0,0.0
3994,80132634,0.0,0.0
3995,80132635,0.0,0.0
3996,80132636,0.0,0.0
3997,80132637,0.0,0.0
3998,80132638,0.0,0.0
3999,80132639,0.0,0.0
4000,80132641,0.0,0.0
4001,80132642,0.0,0.0
4002,80132643,0.0,0.0
4003,80132644,0.0,0.0
4004,80132645,0.0,0.0
4005,80132646,0.0,0.0
4006,80132647,0.0,0.0
4007,80132648,0.0,0.0
4008,80132649,0.0,0.0
4009,80132650,0.0,0.0
4010,80132651,0.0,0.0
4011,80132652,0.0,0.0
4012,80132653,0.0,0.0
4013,80132654,0.0,0.0
4014,80132655,0.0,0.0
4015,80132656,0.0,0.0
4016,80132657,0.0,0.0
4017,80132658,0.0,0.0
4018,80132659,0.0,0.0
4019,80132660,0.0,0.0
4020,80132661,0.0,0.0
4021,80132662,0.0,0.0
4022,80132663,0.0,0.0
4023,80132664,0.0,0.0
4024,80132665,0.0,0.0
4025,80132666,0.0,0.0
4026,80132667,0.0,0.0
4027,80132668,0.0,0.0
4028,80132669,0.0,0.0
4029,80132670,0.0,0.0
4030,80132671,0.0,0.0
4031,80132672,0.0,0.0
4032,80132673,0.0,0.0
4033,80132675,0.0,0.0
4034,80132676,0.0,0.0
4035,80132677,0.0,0.0
4036,80132678,0.0,0.0
4037,80132679,0.0,0.0
4038,80132681,0.0,0.0
4039,80132682,0.0,0.0
4040,80132683,0.0,0.0
4041,80132684,0.0,0.0
4042,80132685,0.0,0.0
4043,80132686,0.0,0.0
4044,80132687,0.0,0.0
4045,80132688,0.0,0.0
4046,80132689,0.0,0.0
4047,80132690,0.0,0.0
4048,80132692,0.0,0.0
4049,80132693,0.0,0.0
4050,80132694,0.0,0.0
4051,80132695,0.0,0.0
4052,80132696,0.0,0.0
4053,80132697,0.0,0.0
4054,80132698,0.0,0.0
4055,80132700,0.0,0.0
4056,80132701,0.0,0.0
4057,80132702,0.0,0.0
4058,80132703,0.0,0.0
4059,80132704,0.0,0.0
4060,80132705,0.0,0.0
4061,80132706,0.0,0.0
4062,80132707,0.0,0.0
4063,80132708,0.0,0.0
4064,80132709,0.0,0.0
4065,80132710,0.0,0.0
4066,80132711,0.0,0.0
4067,80132712,0.0,0.0
4068,80132713,0.0,0.0
4069,80132714,0.0,0.0
4070,80132715,0.0,0.0
4071,80132716,0.0,0.0
4072,80132717,0.0,0.0
4073,80132718,0.0,0.0
4074,80132719,0.0,0.0
4075,80132720,0.0,0.0
4076,80132721,48000.0,4800.0
4077,80132722,0.0,0.0
4078,80132723,0.0,0.0
4079,80132724,0.0,0.0
4080,80132725,0.0,0.0
4081,80132726,0.0,0.0
4082,80132727,0.0,0.0
4083,80132728,0.0,0.0
4084,80132729,0.0,0.0
4085,80132730,0.0,0.0
4086,80132731,0.0,0.0
4087,80132732,0.0,0.0
4088,80132733,0.0,0.0
4089,80132734,0.0,0.0
4090,80132735,0.0,0.0
4091,80132736,0.0,0.0
4092,80132738,0.0,0.0
4093,80132739,0.0,0.0
4094,80132740,0.0,0.0
4095,80132741,0.0,0.0
4096,80132742,0.0,0.0
4097,80132743,0.0,0.0
4098,80132746,0.0,0.0
4099,80132747,0.0,0.0
4100,80132748,0.0,0.0
4101,80132749,0.0,0.0
4102,80132750,0.0,0.0
4103,80132751,0.0,0.0
4104,80132752,0.0,0.0
4105,80132753,0.0,0.0
4106,80132754,0.0,0.0
4107,80132755,0.0,0.0
4108,80132756,0.0,0.0
4109,80132757,0.0,0.0
4110,80132758,0.0,0.0
4111,80132759,0.0,0.0
4112,80132760,0.0,0.0
4113,80132761,0.0,0.0
4114,80132762,0.0,0.0
4115,80132763,0.0,0.0
4116,80132764,0.0,0.0
4117,80132765,0.0,0.0
4118,80132766,0.0,0.0
4119,80132767,0.0,0.0
4120,80132768,0.0,0.0
4121,80132769,0.0,0.0
4122,80132770,0.0,0.0
4123,80132771,0.0,0.0
4124,80132772,0.0,0.0
4125,80132773,0.0,0.0
4126,80132774,0.0,0.0
4127,80132775,0.0,0.0
4128,80132776,0.0,0.0
4129,80132777,0.0,0.0
4130,80132778,0.0,0.0
4131,80132779,0.0,0.0
4132,80132780,0.0,0.0
4133,80132781,0.0,0.0
4134,80132782,0.0,0.0
4135,80132783,0.0,0.0
4136,80132784,0.0,0.0
4137,80132785,0.0,0.0
4138,80132786,0.0,0.0
4139,80132787,0.0,0.0
4140,80132788,0.0,0.0
4141,80132789,0.0,0.0
4142,80132790,0.0,0.0
4143,80132791,0.0,0.0
4144,80132792,0.0,0.0
4145,80132793,0.0,0.0
4146,80132794,0.0,0.0
4147,80132795,0.0,0.0
4148,80132796,0.0,0.0
4149,80132797,0.0,0.0
4150,80132798,0.0,0.0
4151,80132799,0.0,0.0
4152,80132800,0.0,0.0
4153,80132801,0.0,0.0
4154,80132802,0.0,0.0
4155,80132803,0.0,0.0
4156,80132804,0.0,0.0
4157,80132805,0.0,0.0
4158,80132806,0.0,0.0
4159,80132807,0.0,0.0
4160,80132808,0.0,0.0
4161,80132809,0.0,0.0
4162,80132810,0.0,0.0
4163,80132811,0.0,0.0
4164,80132812,0.0,0.0
4165,80132813,0.0,0.0
4166,80132814,0.0,0.0
4167,80132815,0.0,0.0
4168,80132816,0.0,0.0
4169,80132817,0.0,0.0
4170,80132818,0.0,0.0
4171,80132819,0.0,0.0
4172,80132820,0.0,0.0
4173,80132821,0.0,0.0
4174,80132822,0.0,0.0
4175,80132823,0.0,0.0
4176,80132824,0.0,0.0
4177,80132825,0.0,0.0
4178,80132826,0.0,0.0
4179,80132827,0.0,0.0
4180,80132828,0.0,0.0
4181,80132829,0.0,0.0
4182,80132830,0.0,0.0
4183,80132831,0.0,0.0
4184,80132832,0.0,0.0
4185,80132833,0.0,0.0
4186,80132834,0.0,0.0
4187,80132835,0.0,0.0
4188,80132836,0.0,0.0
4189,80132838,0.0,0.0
4190,80132839,0.0,0.0
4191,80132840,0.0,0.0
4192,80132841,0.0,0.0
4193,80132842,0.0,0.0
4194,80132843,0.0,0.0
4195,80132844,0.0,0.0
4196,80132845,0.0,0.0
4197,80132846,0.0,0.0
4198,80132848,0.0,0.0
4199,80132849,0.0,0.0
4200,80132850,0.0,0.0
4201,80132851,0.0,0.0
4202,80132852,0.0,0.0
4203,80132853,0.0,0.0
4204,80132854,0.0,0.0
4205,80132855,0.0,0.0
4206,80132856,0.0,0.0
4207,80132857,0.0,0.0
4208,80132858,0.0,0.0
4209,80132859,0.0,0.0
4210,80132860,0.0,0.0
4211,80132861,0.0,0.0
4212,80132863,0.0,0.0
4213,80132865,0.0,0.0
4214,80132867,0.0,0.0
4215,80132868,0.0,0.0
4216,80132869,0.0,0.0
4217,80132870,0.0,0.0
4218,80132871,0.0,0.0
4219,80132872,0.0,0.0
4220,80132873,0.0,0.0
4221,80132874,0.0,0.0
4222,80132875,0.0,0.0
4223,80132876,0.0,0.0
4224,80132877,0.0,0.0
4225,80132878,0.0,0.0
4226,80132879,0.0,0.0
4227,80132880,0.0,0.0
4228,80132881,0.0,0.0
4229,80132882,0.0,0.0
4230,80132883,0.0,0.0
4231,80132884,0.0,0.0
4232,80132885,0.0,0.0
4233,80132886,0.0,0.0
4234,80132887,0.0,0.0
4235,80132889,0.0,0.0
4236,80132890,0.0,0.0
4237,80132891,0.0,0.0
4238,80132892,0.0,0.0
4239,80132893,0.0,0.0
4240,80132894,0.0,0.0
4241,80132895,0.0,0.0
4242,80132896,0.0,0.0
4243,80132897,0.0,0.0
4244,80132898,0.0,0.0
4245,80132900,0.0,0.0
4246,80132901,0.0,0.0
4247,80132902,0.0,0.0
4248,80132903,0.0,0.0
4249,80132904,0.0,0.0
4250,80132905,0.0,0.0
4251,80132906,0.0,0.0
4252,80132907,0.0,0.0
4253,80132908,0.0,0.0
4254,80132909,0.0,0.0
4255,80132910,0.0,0.0
4256,80132912,0.0,0.0
4257,80132913,0.0,0.0
4258,80132914,0.0,0.0
4259,80132915,0.0,0.0
4260,80132917,0.0,0.0
4261,80132918,0.0,0.0
4262,80132919,0.0,0.0
4263,80132920,0.0,0.0
4264,80132921,0.0,0.0
4265,80132922,0.0,0.0
4266,80132923,0.0,0.0
4267,80132924,0.0,0.0
4268,80132925,0.0,0.0
4269,80132926,0.0,0.0
4270,80132927,0.0,0.0
4271,80132928,0.0,0.0
4272,80132929,0.0,0.0
4273,80132930,0.0,0.0
4274,80132931,0.0,0.0
4275,80132932,0.0,0.0
4276,80132933,0.0,0.0
4277,80132934,0.0,0.0
4278,80132936,0.0,0.0
4279,80132937,0.0,0.0
4280,80132938,0.0,0.0
4281,80132940,0.0,0.0
4282,80132941,0.0,0.0
4283,80132942,0.0,0.0
4284,80132944,0.0,0.0
4285,80132945,357000.0,35700.0
4286,80132947,0.0,0.0
4287,80132948,0.0,0.0
4288,80132949,0.0,0.0
4289,80132950,0.0,0.0
4290,80132951,0.0,0.0
4291,80132952,0.0,0.0
4292,80132953,0.0,0.0
4293,80132954,0.0,0.0
4294,80132955,0.0,0.0
4295,80132956,762000.0,76200.0
4296,80132957,0.0,0.0
4297,80132958,0.0,0.0
4298,80132959,0.0,0.0
4299,80132960,0.0,0.0
4300,80132961,0.0,0.0
4301,80132962,0.0,0.0
4302,80132963,0.0,0.0
4303,80132964,0.0,0.0
4304,80132965,0.0,0.0
4305,80132966,0.0,0.0
4306,80132967,0.0,0.0
4307,80132968,0.0,0.0
4308,80132969,0.0,0.0
4309,80132970,416000.0,41600.0
4310,80132971,0.0,0.0
4311,80132972,0.0,0.0
4312,80132973,0.0,0.0
4313,80132974,0.0,0.0
4314,80132975,0.0,0.0
4315,80132976,0.0,0.0
4316,80132977,0.0,0.0
4317,80132978,0.0,0.0
4318,80132979,0.0,0.0
4319,80132980,0.0,0.0
4320,80132981,0.0,0.0
4321,80132982,0.0,0.0
4322,80132983,0.0,0.0
4323,80132984,0.0,0.0
4324,80132985,0.0,0.0
4325,80132986,0.0,0.0
4326,80132987,0.0,0.0
4327,80132988,0.0,0.0
4328,80132989,0.0,0.0
4329,80132990,0.0,0.0
4330,80132991,0.0,0.0
4331,80132992,0.0,0.0
4332,80132993,0.0,0.0
4333,80132994,0.0,0.0
4334,80132995,0.0,0.0
4335,80132996,0.0,0.0
4336,80132998,0.0,0.0
4337,80132999,0.0,0.0
4338,80133000,0.0,0.0
4339,80133001,0.0,0.0
4340,80133002,0.0,0.0
4341,80133003,0.0,0.0
4342,80133004,0.0,0.0
4343,80133005,0.0,0.0
4344,80133006,0.0,0.0
4345,80133007,0.0,0.0
4346,80133008,0.0,0.0
4347,80133009,0.0,0.0
4348,80133010,0.0,0.0
4349,80133011,0.0,0.0
4350,80133012,0.0,0.0
4351,80133013,0.0,0.0
4352,80133014,0.0,0.0
4353,80133015,0.0,0.0
4354,80133016,0.0,0.0
4355,80133017,0.0,0.0
4356,80133018,0.0,0.0
4357,80133019,0.0,0.0
4358,80133020,0.0,0.0
4359,80133021,0.0,0.0
4360,80133022,0.0,0.0
4361,80133023,0.0,0.0
4362,80133024,0.0,0.0
4363,80133025,0.0,0.0
4364,80133026,0.0,0.0
4365,80133027,0.0,0.0
4366,80133028,0.0,0.0
4367,80133029,0.0,0.0
4368,80133031,0.0,0.0
4369,80133032,0.0,0.0
4370,80133033,0.0,0.0
4371,80133034,0.0,0.0
4372,80133035,0.0,0.0
4373,80133036,0.0,0.0
4374,80133037,0.0,0.0
4375,80133038,0.0,0.0
4376,80133039,0.0,0.0
4377,80133040,0.0,0.0
4378,80133041,0.0,0.0
4379,80133042,0.0,0.0
4380,80133043,0.0,0.0
4381,80133044,0.0,0.0
4382,80133045,0.0,0.0
4383,80133046,0.0,0.0
4384,80133047,0.0,0.0
4385,80133048,0.0,0.0
4386,80133049,0.0,0.0
4387,80133050,0.0,0.0
4388,80133051,0.0,0.0
4389,80133052,0.0,0.0
4390,80133053,0.0,0.0
4391,80133055,0.0,0.0
4392,80133056,0.0,0.0
4393,80133058,0.0,0.0
4394,80133060,0.0,0.0
4395,80133061,0.0,0.0
4396,80133062,0.0,0.0
4397,80133063,0.0,0.0
4398,80133064,0.0,0.0
4399,80133065,0.0,0.0
4400,80133066,0.0,0.0
4401,80133067,0.0,0.0
4402,80133068,0.0,0.0
4403,80133070,0.0,0.0
4404,80133071,0.0,0.0
